	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	     263.5	  0.688322	0.000271638	0.000232917	 0.0323056	  0.188582
	     263.6	  0.688443	0.000271085	0.000232791	 0.0318039	  0.188596
	     263.7	  0.688563	0.00027058	0.000232641	 0.0313189	  0.188612
	     263.8	  0.688682	0.000270119	0.000232483	 0.0308495	   0.18863
	     263.9	  0.688799	0.000269697	0.000232322	  0.030394	  0.188648
	       264	  0.688915	0.00026931	0.00023216	 0.0299528	  0.188666
	     264.1	  0.689029	0.000268955	0.000231999	 0.0295244	  0.188684
	     264.2	  0.689142	0.000268552	0.000231838	 0.0291081	  0.188702
	     264.3	  0.689254	0.000268182	0.000231678	 0.0287033	   0.18872
	     264.4	  0.689364	0.000267842	0.000231517	 0.0283094	  0.188737
	     264.5	  0.689473	0.000267527	0.000231357	 0.0279259	  0.188755
	     264.6	  0.689581	0.00026723	0.000231196	 0.0275523	  0.188772
	     264.7	  0.689686	0.000266966	0.000231152	 0.0271881	  0.188788
	     264.8	   0.68979	0.000266721	0.000231021	  0.341694	  0.188804
	     264.9	  0.689892	0.000266496	0.00023086	     0.292	  0.188819
	       265	  0.689969	0.000266285	0.000230688	  0.254861	  0.188835
	     265.1	  0.690046	0.000266088	0.000230513	  0.226068	  0.188851
	     265.2	  0.690124	0.000265901	0.000230655	  0.203115	  0.188867
	     265.3	  0.690202	0.000265725	0.00023102	  0.184366	  0.188883
	     265.4	  0.690279	0.000265555	0.000231382	  0.168776	  0.188899
	     265.5	  0.690357	0.000265393	0.000231742	   0.15561	  0.188916
	     265.6	  0.690435	0.000265239	 0.0002321	  0.144345	  0.188932
	     265.7	  0.690512	0.000265093	0.000232456	  0.134598	  0.188949
	     265.8	  0.690589	0.000264953	0.000232809	  0.126081	  0.188966
	     265.9	  0.690665	0.00026483	0.000233161	  0.118582	  0.188982
	       266	  0.690741	0.000264711	0.00023351	  0.111917	  0.188998
	     266.1	  0.690817	0.000264595	0.000233856	  0.105959	  0.189015
	     266.2	  0.690891	0.000264484	 0.0002342	  0.100602	  0.189031
	     266.3	  0.690965	0.000264373	0.000234542	 0.0957597	  0.189047
	     266.4	  0.691039	0.000264265	0.000234882	 0.0913611	  0.189063
	     266.5	  0.691111	0.00026416	0.000235219	 0.0873483	   0.18908
	     266.6	  0.691188	0.000266627	0.000235554	 0.0836406	  0.189096
	     266.7	  0.691258	0.000268839	0.000235887	 0.0802667	  0.189113
	     266.8	  0.691328	0.00027082	0.000236217	 0.0771514	   0.18913
	     266.9	  0.691396	0.000272559	0.000236474	 0.0742656	  0.189142
	       267	  0.691463	0.000274105	0.000236712	 0.0715892	  0.189155
	     267.1	  0.691529	0.000275486	0.000236945	 0.0691034	  0.189168
	     267.2	  0.691594	0.000276719	0.000237176	 0.0667906	  0.189182
	     267.3	  0.691658	0.000277819	0.000237403	 0.0646354	  0.189196
	     267.4	   0.69172	0.000278802	0.000237629	 0.0651361	  0.189211
	     267.5	  0.691782	0.000279677	0.000237852	 0.0632645	  0.189226
	     267.6	  0.691842	0.000280401	0.000238073	 0.0613065	  0.189235
	     267.7	  0.691901	0.000281032	0.000238291	 0.0594741	  0.189242
	     267.8	  0.691959	0.000281544	0.000238507	 0.0577697	   0.18925
	     267.9	  0.692016	0.000281957	0.00023872	 0.0561702	  0.189254
	       268	  0.692072	0.000282284	0.000238931	  0.054672	   0.18926
	     268.1	  0.692126	0.000282571	0.00023914	  0.053252	  0.189268
	     268.2	  0.692178	0.000282819	0.000239347	 0.0519129	  0.189277
	     268.3	  0.692229	0.00028302	0.000239552	 0.0506469	  0.189288
	     268.4	  0.692279	0.000283192	0.000239756	 0.0494467	  0.189301
	     268.5	  0.692327	0.000283326	0.000239957	  0.048306	  0.189312
	     268.6	  0.692373	0.000283457	0.000240156	 0.0472205	  0.189325
	     268.7	  0.692419	0.000283567	0.000240354	 0.0461861	  0.189339
	     268.8	  0.692465	0.000283629	0.00024055	 0.0452785	  0.189354
	     268.9	  0.692508	0.000283675	0.000240744	 0.0444012	  0.189369
	       269	  0.692549	0.000283702	0.000240936	 0.0435574	  0.189385
	     269.1	  0.692589	0.000283678	0.000241127	 0.0427429	  0.189408
	     269.2	  0.692627	0.000283648	0.000241316	 0.0419595	  0.189429
	     269.3	  0.692664	0.000283602	0.000241504	 0.0412025	  0.189448
	     269.4	  0.692698	0.000283553	0.00024169	 0.0404697	  0.189466
	     269.5	  0.692732	0.000283503	0.000241874	  0.039759	  0.189483
