	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	        33	    1.1162	1.88559e-05	0.000325164	  0.354856	0.000172254
	      33.1	   1.11422	1.69709e-05	0.000327795	  0.298932	0.000172317
	      33.2	   1.11219	1.52741e-05	0.000330421	  0.257692	0.00017238
	      33.3	   1.11012	1.37472e-05	0.000333042	  0.225589	0.000172442
	      33.4	   1.10799	1.3741e-05	0.000335658	  0.200142	0.000172505
	      33.5	   1.10582	1.90289e-05	0.000338269	  0.179719	0.000172567
	      33.6	   1.10361	1.71264e-05	0.000340875	  0.163287	0.000172629
	      33.7	   1.10134	1.79915e-05	0.000343482	  0.217263	0.00017269
	      33.8	   1.09899	1.90324e-05	0.000346103	  0.197272	0.000172751
	      33.9	   1.09657	1.71297e-05	0.000348727	  0.180841	0.000172813
	        34	   1.09408	1.54647e-05	0.000351354	  0.166921	0.000172873
	      34.1	   1.09153	1.39174e-05	0.000353978	  0.155219	0.000172934
	      34.2	   1.08893	1.83192e-05	 0.0003566	  0.145144	0.000172994
	      34.3	   1.08628	1.64868e-05	0.000359219	  0.136266	0.000173054
	      34.4	   1.08359	1.48378e-05	0.000361834	  0.128289	0.000173114
	      34.5	   1.08086	1.34927e-05	0.000364429	  0.121065	0.000173174
	      34.6	    1.0781	1.77981e-05	0.000366994	  0.114485	0.000173233
	      34.7	   1.07531	1.97803e-05	0.000369533	  0.116338	0.000173292
	      34.8	    1.0725	1.78027e-05	0.000372025	  0.146285	0.000173351
	      34.9	   1.06966	1.69112e-05	0.000373021	  0.159072	0.00017341
	        35	   1.06681	1.52205e-05	0.000369333	  0.909457	0.000173468
	      35.1	   1.06393	1.38551e-05	0.000366157	  0.760169	0.000173526
	      35.2	   1.06103	1.40553e-05	0.000363252	  0.558341	0.000173584
	      35.3	   1.05811	 1.265e-05	0.000360498	  0.436499	0.000173642
	      35.4	   1.05517	1.53632e-05	0.000357838	  0.356981	 0.0001737
	      35.5	   1.05222	1.80699e-05	0.00035525	    0.3014	0.000173757
	      35.6	   1.04925	1.6263e-05	0.00035272	  0.260485	0.000173814
	      35.7	   1.04626	1.46367e-05	0.000350246	  0.229158	0.000173871
	      35.8	   1.04325	1.31731e-05	0.000347826	  0.204422	0.000173928
	      35.9	   1.04022	1.18558e-05	0.000345458	  0.184408	0.000173984
	        36	   1.03716	1.06703e-05	0.000341187	  0.168023	0.00017404
	      36.1	    1.0341	1.2889e-05	0.000334398	  0.154412	0.000174096
	      36.2	   1.03101	1.16037e-05	0.000326548	  0.142892	0.000174152
	      36.3	   1.02791	1.41078e-05	0.000318652	  0.132976	0.000174208
	      36.4	   1.02479	1.33114e-05	0.000312081	  0.124329	0.000174263
	      36.5	   1.02166	1.71445e-05	0.000306517	  0.116806	0.000174318
	      36.6	   1.01851	2.11145e-05	0.000301661	  0.689063	0.000174373
	      36.7	   1.01535	2.11089e-05	0.000297356	  0.510793	0.000174428
	      36.8	   1.01217	1.89981e-05	0.000293506	  0.403847	0.000174483
	      36.9	   1.00899	1.70984e-05	0.000290046	  0.333403	0.000174537
	        37	   1.00578	2.03707e-05	0.000286926	  0.282469	0.000174591
