The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       855	         0	   54.2113	   65.7398	    44.731	         0	   41.2038	   68.5943	   57.3091	    1465.8
	       865	         0	   55.1224	   65.4924	   44.4302	         0	   50.1283	   68.1975	   57.5255	   1453.32
	       875	         0	   56.1654	    65.261	   44.1467	         0	   59.6775	   68.3579	   57.7714	   1440.37
	       885	         0	   57.1549	   65.0461	   43.8801	         0	   68.4474	   68.5098	   58.0668	   1426.17
	       895	         0	   58.0864	   64.8437	   43.6301	         0	   75.4616	   68.5601	   58.4225	   1411.44
	       900	         0	   58.5146	   64.7081	   43.5018	         0	   79.5075	   68.4923	   58.5999	   1391.64
The 15th Row
	      TIME	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR
	       DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY
	          	    PROD18	    PROD19	     PROD2	    PROD20	    PROD21	    PROD22	    PROD23	    PROD24	    PROD25
	         1	 0.0409104	  0.559873	         0	         0	 0.0102949	 0.0496677	   7.86387	  0.300905	  0.027488
	         2	 0.0429249	  0.568108	         0	         0	  0.011099	 0.0558688	   8.35909	  0.290128	 0.0291989
	         4	 0.0455392	  0.609385	         0	         0	  0.010828	 0.0674175	   9.10643	  0.374938	 0.0314722
	         8	 0.0504017	  0.676692	         0	         0	 0.0104634	 0.0713392	   9.51779	  0.437692	 0.0355363
	        16	 0.0610152	  0.828554	         0	         0	0.00998267	  0.074159	    11.248	  0.595877	  0.041592
	        26	 0.0709533	  0.931706	         0	         0	0.00950302	  0.076297	   21.8853	  0.826899	 0.0441066
	        36	 0.0726655	  0.983381	         0	         0	0.00914079	 0.0783366	   40.7417	   1.06939	 0.0449538
	        46	 0.0752339	   1.05114	         0	         0	0.00886422	 0.0812854	   57.5727	   1.23134	 0.0460205
	        50	 0.0763134	   1.07887	         0	         0	0.00876356	 0.0826544	   63.3103	   1.26683	 0.0464206
	        51	 0.0764964	   1.08486	         0	         0	0.00874129	 0.0829715	   64.6546	   1.27169	 0.0465525
	        53	 0.0770959	   1.09428	         0	         0	0.00868935	 0.0836648	   67.1532	   1.28571	 0.0468233
	        57	 0.0781588	   1.11187	         0	         0	0.00860139	 0.0849074	   71.0975	    1.3104	 0.0473512
	        65	 0.0802751	   1.15033	         0	         0	0.00842713	 0.0889751	   77.4846	   1.35922	  0.048324
	        75	  0.083125	   1.20152	         0	         0	0.00820685	 0.0945008	   83.8162	   1.42094	 0.0495606
	        85	 0.0862085	   1.25476	         0	         0	0.00797586	   1.44787	   90.4109	   1.47447	 0.0507703
	        95	 0.0894737	     1.312	         0	         0	0.00773843	   6.20568	   96.2671	    1.5244	 0.0520147
	       100	 0.0913084	    1.3422	         0	         0	0.00762059	   25.1549	   99.1455	   1.54934	 0.0526688
	       101	 0.0916873	   1.34851	         0	         0	0.00759814	   48.7102	   99.7394	   1.55552	 0.0528016
	       103	 0.0924246	   1.36036	         0	         0	 0.0075498	   83.7747	   100.828	   1.56632	 0.0530609
	       107	 0.0938998	    1.3843	         0	         0	0.00745578	   124.893	   103.016	   1.58473	 0.0535679
	       110	 0.0950334	   1.40263	         0	         0	0.00738747	   141.219	   104.797	   1.60166	 0.0539474
	       111	 0.0953987	   1.40843	         0	         0	0.00736572	   145.406	   105.402	   1.60647	 0.0540745
	       113	 0.0961431	   1.42023	         0	         0	0.00732127	   150.871	   106.579	   1.61474	 0.0543246
	       115	  0.096895	   1.43226	         0	         0	0.00727771	   154.549	   107.709	    1.6237	 0.0545745
	       116	 0.0972633	   1.43867	         0	         0	0.00725629	   156.038	   108.257	   1.62824	 0.0547003
	       118	 0.0980104	   1.45136	         0	         0	0.00721335	   157.967	    109.28	   1.63657	 0.0549474
	       120	 0.0987612	   1.46411	         0	         0	0.00717113	   159.208	   110.241	   1.64691	 0.0551938
	       121	 0.0991358	   1.47054	         0	         0	0.00715065	   159.709	   110.714	   1.65189	 0.0553163
	       123	  0.099878	   1.48299	         0	         0	0.00710974	   160.694	   111.637	   1.66207	 0.0555559
	       125	  0.100615	   1.49544	         0	         0	0.00706968	   161.508	   112.529	   1.67203	 0.0557922
	       126	  0.100984	   1.50176	         0	         0	0.00705004	    161.89	   112.968	   1.67702	 0.0559295
	       128	  0.101722	   1.51398	         0	         0	0.00700777	   162.633	   113.817	   1.68625	 0.0561806
	       130	  0.102459	   1.52625	         0	         0	 0.0069725	   163.394	   114.644	   1.69529	 0.0564285
	       131	  0.102827	   1.53249	         0	         0	0.00695347	   163.781	   115.053	   1.69963	 0.0565526
	       133	  0.103554	   1.54421	         0	         0	0.00691428	   164.597	   115.836	   1.70796	 0.0567974
	       137	  0.105026	   1.57014	         0	         0	0.00683518	   166.322	   117.269	    1.7233	  0.057274
	       145	  0.108101	   1.62208	         0	         0	0.00667564	    169.89	   119.746	   1.75588	 0.0582135
	       155	  0.112258	   1.68965	         0	         0	0.00647606	   172.512	   122.101	   1.79696	 0.0593237
	       165	  0.116346	   1.75528	         0	         0	0.00628096	   174.745	   123.774	   1.83805	 0.0604018
	       175	  0.120239	   1.81739	         0	         0	0.00608998	   177.316	   124.929	   1.87683	 0.0615908
	       185	  0.123754	   1.87339	         0	         0	0.00590655	   179.746	    125.66	   1.91355	 0.0628319
	       195	  0.126874	   1.92119	         0	         0	0.00573155	   181.695	   126.056	   1.94813	 0.0641143
	       200	   0.12817	   1.92567	         0	         0	0.00564676	   182.465	   126.174	   1.96614	 0.0647591
	       201	  0.128743	   1.95049	         0	         0	0.00562988	   182.624	   126.211	   1.96966	 0.0648896
	       203	  0.129438	   1.96107	         0	         0	0.00559623	   182.871	   126.222	   1.97692	 0.0651474
	       207	   0.13073	   1.97914	         0	         0	0.00553062	   183.184	   126.209	   1.99075	 0.0656612
	       215	  0.133145	   2.00286	         0	         0	0.00540622	   183.439	   126.076	   2.01945	 0.0667063
	       225	  0.136175	   2.02234	         0	         0	0.00525403	   183.134	   125.352	   2.05607	 0.0679968
	       235	  0.138894	    2.0354	         0	         0	0.00512494	   182.408	   125.331	   2.09694	 0.0695374
	       245	  0.141702	   2.05001	         0	         0	0.00499375	   181.383	   124.825	   2.14216	 0.0710499
	       255	  0.144532	   2.06416	         0	         0	0.00486969	   180.154	   124.331	    2.1916	 0.0726334
	       265	  0.147383	   2.07811	         0	         0	0.00475094	   178.654	   123.796	   2.24336	 0.0740186
	       275	  0.150245	   2.09173	         0	         0	0.00463633	   176.978	   123.212	   2.29421	 0.0739699
	       285	  0.154756	   2.10821	         0	         0	  0.004526	   175.234	   122.597	    2.3417	 0.0722356
	       295	  0.156622	   2.12644	         0	         0	0.00441956	   173.419	   121.935	   2.38875	 0.0706228
	       300	  0.157535	   2.13618	         0	         0	0.00436867	   172.474	   121.648	   2.41339	 0.0698639
	       301	0.00255679	  0.236252	         0	         0	0.00169715	   43.9106	   51.3731	0.00533813	0.00380709
	     302.5	0.00191179	  0.223138	         0	         0	0.00165457	   55.9815	   52.4959	-0.00900222	0.00349738
	       305	0.00159146	  0.212326	         0	         0	0.00160748	   63.0259	   53.9348	 0.0435848	0.00334357
	       306	0.000875347	   0.20928	         0	         0	0.00159213	   56.3338	   54.5471	-0.0528772	0.00327843
	       308	0.000499002	  0.205712	         0	         0	0.00156506	   55.3127	   55.8298	   -0.0691	0.00322213
	       310	0.000263594	  0.203865	         0	         0	0.00154154	   53.6682	   56.5363	-0.0773242	0.00371481
	       311	0.000113035	  0.203195	         0	         0	0.00153062	   52.9214	   56.9021	-0.0807773	0.00370058
	       313	-8.05893e-05	  0.202584	         0	         0	0.00151031	   51.6843	   57.5458	-0.0859841	0.00368034
	       315	-0.000220832	  0.202347	         0	         0	0.00149173	   50.7418	   58.1107	-0.0896662	0.00366751
	       316	-0.000322427	  0.202293	         0	         0	0.00148215	   50.3264	   58.3745	-0.0913205	0.00366161
	       318	-0.000460623	   0.20231	         0	         0	0.00146611	   49.6073	   58.8381	-0.0939097	0.00365471
	       320	-0.000567109	  0.202377	         0	         0	0.00145063	   49.0519	   59.2537	-0.0957808	0.00364791
	       321	-0.000658523	  0.202405	         0	         0	0.00144321	   48.8118	   59.4507	-0.0966273	0.00364466
	       323	-0.00077665	  0.202438	         0	         0	0.00142925	   48.3825	    59.808	-0.0978571	0.00363869
	       327	-0.00103381	  0.202372	         0	         0	0.00140388	   47.7255	   60.4036	-0.0992209	0.00362589
	       331	-0.00124972	  0.202194	         0	         0	0.00138073	   47.1749	    60.899	-0.0996348	0.00361525
	       334	-0.00142371	  0.202004	         0	         0	0.00136454	   46.7715	   61.2276	-0.0990465	0.00361277
	       340	-0.00195576	  0.201641	         0	         0	0.00133601	   46.1396	   61.7076	-0.0935953	0.00361991
	       349	-0.00276605	  0.201364	         0	         0	0.00130012	   45.1241	   62.2054	-0.0785413	0.00366289
	       359	-0.00328303	  0.201341	         0	         0	0.00126716	   43.6673	   62.5641	-0.0564155	0.00373918
	       360	-0.00339469	  0.129134	         0	         0	0.00126389	   43.6012	   62.5792	-0.0489061	0.00375481
	     360.5	 0.0594757	  0.841479	         0	         0	 0.0057706	   361.384	   155.719	   3.01877	  0.100835
	       361	  0.066313	  0.906237	         0	         0	 0.0058037	   357.031	   157.847	   3.22357	 0.0532021
	       362	 0.0788082	   1.01325	         0	         0	0.00567493	   313.059	   153.122	   2.43569	 0.0536083
	       363	 0.0839231	   1.14152	         0	         0	0.00558345	   277.523	   150.148	   2.18031	 0.0547456
	       364	 0.0877116	   1.18757	         0	         0	0.00551697	   247.732	   148.318	   2.05862	 0.0557101
	       366	 0.0908751	   1.22501	         0	         0	0.00542885	   220.649	   145.887	   1.97941	 0.0574139
	       367	 0.0910471	   1.23399	         0	         0	0.00539419	    213.83	   144.812	   2.02022	  0.058411
	       369	 0.0930422	   1.25843	         0	         0	0.00533351	   200.082	   142.536	   1.99877	  0.060513
	       370	 0.0940641	   1.27036	         0	         0	 0.0053067	    194.15	    141.48	   1.99945	 0.0615962
	       371	 0.0949987	   1.28248	         0	         0	0.00528023	   189.481	   139.428	   1.99655	  0.062695
	       373	 0.0966086	   1.31567	         0	         0	0.00522998	   184.215	   135.458	   2.00609	 0.0646866
	       377	  0.100838	   1.37582	         0	         0	0.00513951	   179.921	   132.356	   2.04846	 0.0686167
	       385	  0.110808	   1.49753	         0	         0	 0.0049857	   176.437	   131.238	   2.16087	 0.0741948
	       395	  0.123697	   1.67581	         0	         0	 0.0048145	   174.337	   131.327	   2.27977	  0.073111
	       405	  0.135217	   1.84332	         0	         0	0.00465408	   172.971	   130.843	   2.39787	 0.0703666
	       415	  0.145118	   1.98339	         0	         0	0.00449919	   171.703	   130.395	   2.57936	 0.0680137
	       420	  0.149681	   2.04404	         0	         0	0.00442298	   170.995	   130.317	   2.68424	 0.0669348
	       421	   0.15105	   2.04663	         0	         0	0.00440548	   170.882	   130.327	   2.70433	 0.0667268
	       423	  0.153296	   2.06051	         0	         0	0.00437113	   170.544	   130.298	   2.75345	 0.0663116
	       427	  0.157566	   2.08618	         0	         0	0.00430717	    169.81	   130.256	   2.86244	 0.0655181
	       435	  0.160837	   2.13509	         0	         0	0.00418446	   168.094	    130.09	   3.12205	 0.0640319
	       445	  0.165304	   2.18634	         0	         0	0.00403715	   165.796	   129.632	   3.53205	 0.0622822
	       455	  0.168533	   2.23024	         0	         0	0.00390083	   163.381	   128.906	    4.0577	 0.0606159
	       465	  0.166285	   2.19511	         0	         0	 0.0037746	   161.006	    127.93	   4.67697	 0.0590571
	       475	  0.158189	   2.10732	         0	         0	 0.0036621	   158.635	   126.761	   5.41656	 0.0575076
	       480	  0.154712	   2.06955	         0	         0	0.00360836	   157.489	   126.175	   5.83075	 0.0567717
	       481	  0.154035	   2.06233	         0	         0	0.00359803	   157.276	   126.089	   5.91306	 0.0566275
	       483	  0.152798	   2.04873	         0	         0	0.00357701	   156.832	   125.834	   6.09216	 0.0563279
	       487	  0.150552	   2.02423	         0	         0	0.00353659	   155.944	   125.308	   6.46767	  0.055738
	       495	  0.146646	   1.98283	         0	         0	0.00346161	   154.177	   124.216	   11.5145	 0.0545707
	       505	  0.142425	   1.93952	         0	         0	0.00337534	   152.013	   122.782	   28.4044	  0.053087
	       515	  0.138677	   1.90238	         0	         0	0.00329605	   149.922	   121.519	   37.3066	  0.051639
	       525	  0.135299	   1.87034	         0	         0	0.00322055	    147.78	   120.189	   42.7236	 0.0502333
	       535	  0.132171	   1.84136	         0	         0	 0.0031488	   145.859	   118.944	   46.4637	 0.0488422
	       540	  0.130662	   1.82813	         0	         0	0.00311395	   144.855	   118.316	   48.3064	 0.0482193
	       541	   0.13036	   1.82571	         0	         0	0.00310717	    144.66	   118.227	   48.6136	 0.0480873
	       543	   0.12977	   1.82051	         0	         0	0.00309339	   144.263	   117.961	   49.2626	 0.0478199
	       547	   0.12863	   1.81077	         0	         0	0.00306641	   143.485	   117.452	   50.3949	 0.0472918
	       555	  0.126457	   1.79355	         0	         0	0.00301404	   141.964	   116.486	   52.4607	 0.0462642
	       565	  0.123895	   1.77518	         0	         0	0.00295085	   140.118	   115.362	   54.9881	 0.0449656
	       575	  0.121456	   1.75939	         0	         0	0.00289006	   138.429	    114.32	   57.6131	 0.0437376
	       585	  0.119139	   1.74584	         0	         0	0.00283217	   136.755	   113.341	    59.549	 0.0425308
	       595	  0.116931	   1.73454	         0	         0	0.00277653	   135.097	   112.487	   62.8961	 0.0413579
	       600	  0.115849	   1.77392	         0	         0	 0.0027479	   134.276	   112.064	   64.1274	 0.0407838
	       601	  0.115635	   1.78344	         0	         0	0.00274437	   134.118	    111.99	   64.3261	 0.0406735
	       603	  0.115208	   1.80438	         0	         0	 0.0027336	    133.79	   111.828	   64.8724	 0.0404431
	       607	  0.114384	   1.85482	         0	         0	0.00271251	   133.151	   111.504	   65.9562	 0.0399846
	       615	  0.112802	   1.98098	         0	         0	0.00267154	   131.912	    110.82	   68.1327	 0.0390864
	       625	   0.11095	   2.17855	         0	         0	0.00262282	   130.421	   109.956	   70.7884	 0.0379902
	       635	  0.109193	   2.39481	         0	         0	 0.0025758	    128.94	   109.075	   74.0295	 0.0369138
	       645	  0.107501	    2.6222	         0	         0	0.00252776	   127.613	   108.185	   80.0517	 0.0358208
	       655	   0.10586	   2.85439	         0	         0	0.00248675	    126.34	   107.311	   86.9173	 0.0347313
	       660	  0.105058	   2.97059	         0	         0	0.00246487	   125.706	   106.885	   90.5124	 0.0341906
	       661	  0.104899	   2.99397	         0	         0	0.00246059	   125.575	   106.802	   91.2031	 0.0340852
	       663	  0.104588	   3.04047	         0	         0	0.00245191	   125.328	   106.628	   92.6266	 0.0338756
	       667	  0.103957	   3.13294	         0	         0	0.00243469	   124.849	   106.304	   95.6467	  0.033449
	       675	  0.102673	   3.31583	         0	         0	0.00240097	   123.504	   105.645	   101.188	  0.032619
	       685	  0.101218	   3.53991	         0	         0	0.00235955	   121.862	   104.795	   115.882	 0.0315478
	       695	 0.0997655	   3.75744	         0	         0	0.00231916	   120.537	   103.949	   129.724	 0.0304969
	       705	 0.0983602	   3.96701	         0	         0	0.00227948	   119.377	   103.136	   139.947	 0.0294634
	       715	 0.0969597	    4.1686	         0	         0	0.00224079	   118.203	   102.346	   147.998	 0.0284582
	       720	 0.0964064	    4.2672	         0	         0	0.00222172	   117.623	    101.96	   151.487	 0.0280104
	       721	  0.096255	   4.28692	         0	         0	0.00221797	     117.5	   101.882	   152.174	 0.0279104
	       723	  0.096008	   4.32615	         0	         0	0.00221041	   117.282	   101.721	   153.482	 0.0277246
	       727	 0.0955062	   4.40249	         0	         0	0.00219543	    116.88	   101.419	   156.081	 0.0273482
	       735	 0.0945371	   4.55135	         0	         0	0.00216628	   116.104	   100.835	   160.498	  0.026632
	       745	 0.0933278	   4.72776	         0	         0	0.00213069	    115.13	   100.095	   165.996	 0.0257469
	       755	 0.0921641	   4.89632	         0	         0	0.00209611	   114.167	   99.4259	   171.038	 0.0248922
	       765	 0.0910506	    5.0583	         0	         0	0.00206245	   113.226	    98.792	   175.738	 0.0240704
	       775	 0.0899876	   5.21343	         0	         0	0.00202975	   112.304	   98.1761	    180.24	 0.0232771
	       785	 0.0937043	   5.36186	         0	         0	0.00199799	   111.398	   97.6126	   184.311	 0.0225089
	       795	 0.0977722	   5.50454	         0	         0	0.00196713	   110.514	   97.0382	   185.471	 0.0217639
	       805	  0.101662	   5.64064	         0	         0	0.00193713	   109.668	   96.4874	   192.649	 0.0210368
	       815	  0.105394	   5.77117	         0	         0	0.00190798	   108.849	   95.9346	   196.819	 0.0203166
	       825	  0.109018	   5.89835	         0	         0	0.00187992	   108.079	   95.4774	   201.289	 0.0196323
	       835	  0.112478	   6.01871	         0	         0	0.00185237	   107.336	   94.8971	   205.369	  0.018937
	       845	  0.115855	   8.14473	         0	         0	0.00182559	    106.61	   94.3103	   209.452	 0.0182575
	       855	  0.119194	    10.584	         0	         0	 0.0018004	   106.017	   93.8679	   208.382	 0.0177866
	       865	  0.122405	     11.74	         0	         0	0.00177672	   105.599	   93.5314	    208.02	 0.0174359
	       875	  0.125509	   12.3304	         0	         0	0.00175449	   105.314	   93.2968	   208.619	 0.0171452
	       885	  0.128541	   12.6771	         0	         0	0.00173352	   105.121	   93.1186	   209.688	 0.0168913
	       895	  0.131523	   12.9149	         0	         0	0.00171373	    105.01	   92.9849	   215.334	 0.0166664
	       900	  0.133021	   13.0297	         0	         0	0.00170408	    104.93	   92.8308	   217.936	 0.0165577
The 16th Row
	      TIME	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPR	      WWPT
	       DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	       STB
	          	    PROD26	     PROD3	     PROD4	     PROD5	     PROD6	     PROD7	     PROD8	     PROD9	     INJE1
	         1	   17.9113	0.00969342	 0.0147273	 0.0288389	   0.85253	         0	0.00765106	   4.26621	         0
	         2	   18.3233	  0.010259	 0.0145149	 0.0303612	  0.908847	         0	0.00794469	   4.46581	         0
	         4	    17.642	 0.0110002	 0.0176336	 0.0320611	   0.97893	         0	 0.0082626	   4.73912	         0
	         8	   16.7394	 0.0122952	 0.0209436	 0.0352873	   1.09354	         0	0.00889469	   5.11907	         0
	        16	   16.7282	 0.0151287	 0.0270052	 0.0421001	   1.33073	         0	 0.0102597	     5.885	         0
	        26	    18.307	 0.0155249	  0.035931	 0.0476778	   1.35573	         0	  0.012341	   6.87789	         0
	        36	   21.4012	 0.0157588	 0.0473159	 0.0485875	   1.36491	         0	 0.0139116	   7.00911	         0
	        46	   25.7405	 0.0163846	 0.0487188	 0.0496896	    1.3783	         0	 0.0141146	   7.03957	         0
	        50	   27.8364	 0.0166604	 0.0491067	 0.0502096	   1.38478	         0	 0.0141588	    7.0464	         0
	        51	   28.4139	 0.0167199	 0.0495915	 0.0503413	   1.38685	         0	 0.0142464	   7.05455	         0
	        53	   29.5733	 0.0168736	 0.0500698	 0.0507118	   1.39372	         0	 0.0143586	   7.06031	         0
	        57	   32.0915	 0.0171905	 0.0505527	 0.0514458	   1.40554	         0	 0.0145075	   7.07312	         0
	        65	   37.5103	 0.0178171	  0.051464	 0.0527188	   1.43291	         0	 0.0148973	   7.12578	         0
	        75	     44.37	 0.0185792	 0.0528449	 0.0541616	   1.46878	         0	 0.0154513	   7.20568	         0
	        85	   51.5103	 0.0193228	 0.0542034	 0.0555412	   1.50515	         0	 0.0160653	   7.29996	         0
	        95	   58.4177	 0.0200838	 0.0558073	 0.0568911	   1.54436	         0	 0.0166891	   7.41291	         0
	       100	   61.7056	 0.0204869	 0.0566474	 0.0575752	   1.56698	         0	 0.0169975	   7.48551	         0
	       101	    62.344	 0.0205686	 0.0568282	 0.0577143	   1.57167	         0	 0.0170602	   7.50064	         0
	       103	   63.6075	 0.0207282	 0.0571612	 0.0579839	   1.58099	         0	 0.0171812	   7.53114	         0
	       107	   65.9955	 0.0210433	 0.0578607	 0.0584422	   1.60002	         0	 0.0174184	   7.59144	         0
	       110	   67.7046	 0.0212798	  0.058384	 0.0590383	   1.61453	         0	 0.0175962	   7.63524	         0
	       111	   68.3367	   0.02136	  0.058547	 0.0591851	   1.61945	         0	 0.0176555	   7.64943	         0
	       113	   69.6261	 0.0215149	 0.0589131	  0.059468	   1.62894	         0	 0.0177706	   7.67795	         0
	       115	   70.8685	   0.02167	 0.0593011	 0.0597518	   1.63863	         0	 0.0178863	   7.70687	         0
	       116	   71.4731	 0.0217471	 0.0594915	 0.0599005	   1.64356	         0	 0.0179438	   7.72372	         0
	       118	   72.6423	 0.0218999	 0.0598776	 0.0601939	   1.65345	         0	 0.0180589	   7.75636	         0
	       120	   73.7631	 0.0220538	 0.0602585	 0.0604885	   1.66356	         0	 0.0181743	   7.78906	         0
	       121	   74.3094	 0.0221317	 0.0604405	 0.0606353	    1.6687	         0	 0.0182328	   7.80694	         0
	       123	   75.3704	 0.0222864	 0.0608033	 0.0609321	   1.67895	         0	 0.0183485	    7.8421	         0
	       125	   76.3919	 0.0224412	 0.0611577	   0.06124	   1.68943	         0	 0.0184652	   7.87773	         0
	       126	   76.8898	 0.0225203	 0.0614045	 0.0613939	   1.69475	         0	 0.0185247	    7.8958	         0
	       128	   77.8646	 0.0226752	 0.0618132	 0.0616965	   1.70519	         0	  0.018642	   7.93289	         0
	       130	   78.8069	 0.0228319	  0.062221	 0.0619965	   1.71569	         0	 0.0187627	    7.9711	         0
	       131	   79.2659	 0.0229116	 0.0624196	 0.0621448	   1.72099	         0	 0.0188242	   7.99052	         0
	       133	   80.1839	 0.0230688	  0.062836	 0.0624416	   1.73148	         0	 0.0189179	   8.03261	         0
	       137	   81.9233	 0.0233799	  0.063702	 0.0630529	   1.75256	         0	 0.0192365	   8.13118	         0
	       145	   84.9913	 0.0240384	 0.0656213	 0.0644483	   1.79749	         0	 0.0198743	   8.37567	         0
	       155	   88.3224	 0.0249779	 0.0681062	 0.0663974	   1.85777	         0	 0.0207341	   8.78048	         0
	       165	   91.2485	 0.0259039	 0.0707512	 0.0684305	   1.92792	         0	  0.021631	   10.9113	         0
	       175	   93.8325	 0.0268039	 0.0735187	 0.0706959	   1.94209	         0	 0.0225713	   22.1752	         0
	       185	   96.1476	 0.0277157	 0.0764179	 0.0729228	   1.87437	         0	 0.0235046	   33.1219	         0
	       195	    98.225	    0.0286	 0.0795808	  0.075145	   1.80686	         0	 0.0244258	   42.2891	         0
	       200	   99.1787	 0.0282418	 0.0812581	 0.0762342	   1.77472	         0	 0.0249206	   46.6642	         0
	       201	   99.3556	 0.0281094	 0.0814878	 0.0764441	   1.76875	         0	 0.0250137	   47.4966	         0
	       203	   99.6884	 0.0278469	  0.082154	 0.0768678	   1.75579	         0	 0.0252015	    49.123	         0
	       207	   100.272	 0.0272543	  0.083439	 0.0777075	   1.73053	         0	 0.0255648	   52.2147	         0
	       215	   101.281	 0.0264536	 0.0858514	 0.0794914	   1.68188	         0	 0.0262203	   57.4246	         0
	       225	   102.325	 0.0253921	 0.0889727	 0.0818678	   1.62344	         0	 0.0269727	   62.4262	         0
	       235	   103.083	 0.0243734	 0.0921287	 0.0845919	    1.5675	         0	 0.0275488	   66.6692	         0
	       245	   103.381	 0.0234187	 0.0954085	 0.0874885	   1.51397	         0	 0.0280649	   70.4422	         0
	       255	    103.45	 0.0224906	  0.103512	 0.0905583	   1.46063	         0	 0.0285294	   73.1095	         0
	       265	   103.229	 0.0215478	  0.136678	 0.0938207	   1.40803	         0	 0.0289986	   74.9118	         0
	       275	   103.004	  0.020618	  0.172357	  0.095568	   1.35632	         0	 0.0295637	   76.0531	         0
	       285	   102.563	 0.0196997	  0.210734	 0.0972834	   1.30548	         0	 0.0301438	   76.6657	         0
	       295	   102.008	 0.0187905	  0.251953	  0.099052	   1.25518	         0	 0.0306271	   76.8695	         0
	       300	   101.783	 0.0183475	  0.273306	 0.0982961	   1.23065	         0	 0.0307568	   77.5374	         0
	       301	   101.735	0.00147414	-0.0593011	 0.0029911	  0.146701	         0	-0.00060352	   10.8025	         0
	     302.5	   101.672	0.00136779	-0.0607899	0.00248691	  0.139687	         0	-0.000661743	   11.2435	         0
	       305	   101.609	0.00129252	-0.0602283	0.00210806	    0.1335	         0	-0.000682833	   11.7652	         0
	       306	    101.58	0.00127051	-0.0606818	0.00195385	  0.131382	         0	-0.000691377	   11.9241	         0
	       308	   101.573	0.00124089	-0.0595722	0.00173193	  0.127895	         0	-0.000700897	   12.0847	         0
	       310	   101.586	0.00121895	-0.0626977	0.00159278	  0.125251	         0	-0.000830478	   12.1719	         0
	       311	    101.58	0.00120933	-0.0633704	0.00150855	  0.123884	         0	-0.000834571	   12.2035	         0
	       313	   101.644	0.00119236	-0.0641277	0.00139551	   0.12149	         0	-0.00084483	   12.2549	         0
	       315	   101.713	0.00117555	-0.0645511	 0.0013132	  0.119375	         0	-0.000855113	   12.3089	         0
	       316	   101.722	0.00117012	-0.0649065	0.00126644	  0.118352	         0	-0.000859879	   12.3367	         0
	       318	   101.838	0.00115394	-0.0654358	0.00119988	  0.116498	         0	-0.000873063	   12.3995	         0
	       320	   101.967	0.00114201	-0.0657513	0.00114993	  0.114827	         0	-0.000883822	   12.4706	         0
	       321	   101.985	0.00113527	 -0.066043	0.00112217	  0.113998	         0	-0.000889849	   12.5077	         0
	       323	   102.177	 0.0011222	-0.0662933	 0.0010848	  0.112516	         0	-0.000900347	   12.5896	         0
	       327	   102.648	0.00108748	-0.0670896	0.00102746	  0.109835	         0	-0.000932576	   12.7646	         0
	       331	     103.1	0.00105179	-0.0676067	0.000990798	  0.107461	         0	-0.000963708	   12.9387	         0
	       334	   103.413	0.00102492	-0.0679595	0.000970308	  0.105821	         0	-0.000987938	   13.0619	         0
	       340	    104.36	0.000971185	-0.0685642	0.000945125	  0.102992	         0	-0.00103814	   13.2687	         0
	       349	   105.814	0.00089775	-0.0693207	0.000923867	 0.0994191	         0	-0.00110952	   13.4618	         0
	       359	   107.235	0.000830824	-0.0699138	0.000909026	 0.0961812	         0	-0.0011667	   13.5904	         0
	       360	   106.543	0.000822805	-0.0701158	0.000908446	 0.0956228	         0	-0.00118713	    13.606	         0
	     360.5	   106.431	 0.0235146	  0.174409	 0.0592271	   1.82751	         0	 0.0218532	   127.428	         0
	       361	   106.463	   0.02473	  0.181607	 0.0621752	   1.84051	         0	 0.0221338	   126.624	         0
	       362	   106.633	 0.0256325	  0.189311	  0.065379	   1.73541	         0	 0.0219455	   117.896	         0
	       363	    106.74	 0.0258313	  0.197506	 0.0676049	   1.67084	         0	 0.0217343	   113.439	         0
	       364	   106.836	 0.0258598	  0.205386	  0.069307	   1.63154	         0	 0.0216176	   111.296	         0
	       366	   107.135	 0.0257938	  0.218275	 0.0720569	   1.59293	         0	 0.0217015	   109.675	         0
	       367	   107.109	 0.0254747	   0.22481	 0.0735419	   1.57605	         0	 0.0218004	   108.978	         0
	       369	   107.367	 0.0249068	  0.236846	 0.0761973	   1.55701	         0	 0.0221226	   107.809	         0
	       370	   107.332	 0.0246442	  0.243314	 0.0775642	   1.54681	         0	 0.0223055	    107.24	         0
	       371	   107.387	 0.0243838	  0.249258	 0.0789206	   1.53684	         0	 0.0225029	   106.662	         0
	       373	   107.619	 0.0238861	  0.261281	 0.0815746	   1.51664	         0	 0.0229179	   105.576	         0
	       377	   107.999	 0.0229847	   0.28521	 0.0866591	   1.47641	         0	 0.0237643	    104.05	         0
