==================================================
DX : feet


(*, 19,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 20,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 21,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 22,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 23,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 24,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 25,  7)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000


(*,  1,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  2,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  3,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  4,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  5,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  6,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  7,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  8,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  9,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 10,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 11,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 12,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 13,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 14,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 15,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 16,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 17,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 18,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 19,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 20,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 21,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 22,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 23,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 24,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 25,  8)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000


(*,  1,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  2,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  3,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  4,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  5,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  6,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  7,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  8,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  9,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 10,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 11,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 12,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 13,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 14,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 15,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 16,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 17,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 18,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 19,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 20,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 21,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 22,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 23,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 24,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 25,  9)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000


(*,  1, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  2, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  3, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  4, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  5, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  6, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  7, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  8, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  9, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 10, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 11, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 12, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 13, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 14, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 15, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 16, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 17, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 18, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 19, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 20, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 21, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 22, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 23, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 24, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 25, 10)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000


(*,  1, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  2, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  3, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  4, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  5, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  6, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  7, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  8, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*,  9, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 10, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 11, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 12, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 13, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 14, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 15, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 16, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 17, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 18, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 19, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 20, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 21, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 22, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 23, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 24, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000
(*, 25, 11)   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000   300.00000


