The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	    510.25	   99999.1	5.10187e+07	         0	         0	   7131.84	   3591.81	   6840.64	   5267.66
	    520.25	   99997.4	5.20186e+07	         0	         0	   7149.31	   3614.51	   6859.17	   5292.03
	    530.25	   99998.6	5.30186e+07	         0	         0	   7166.83	   3640.76	   6877.69	   5320.17
	    540.25	   99999.1	5.40186e+07	         0	         0	   7184.26	   3669.67	   6896.11	   5351.12
	    550.25	   99998.9	5.50186e+07	         0	         0	   7202.31	   3703.47	   6915.09	   5387.22
	   550.875	   99996.9	5.50811e+07	         0	         0	   7202.65	   3704.98	   6916.14	   5388.84
	   551.875	   99979.2	5.51811e+07	         0	         0	   7204.33	    3706.8	   6917.94	   5390.82
	   553.875	     99993	5.53811e+07	         0	         0	      7208	   3710.59	   6921.69	   5394.93
	   557.875	   99992.6	5.5781e+07	         0	         0	   7215.31	   3719.44	   6929.23	   5404.46
	   565.875	   99994.6	5.6581e+07	         0	         0	   7230.15	   3739.13	   6944.52	   5425.63
	   575.875	    100001	5.7581e+07	         0	         0	   7247.38	   3766.93	   6962.51	   5455.44
	   585.875	    100000	5.8581e+07	         0	         0	   7264.18	   3799.52	   6980.18	   5490.25
	   595.875	    100000	5.9581e+07	         0	         0	   7281.44	   3833.46	   6998.27	   5526.45
	   605.875	   99993.8	6.05809e+07	         0	         0	   7298.93	   3863.62	   7016.57	   5558.65
	   615.875	   99992.3	6.15809e+07	         0	         0	   7316.66	   3895.65	   7035.09	   5592.74
	   625.875	    100000	6.25809e+07	         0	         0	   7333.93	   3922.92	   7053.13	   5621.75
	   635.875	   99989.9	6.35808e+07	         0	         0	   7350.46	   3952.05	   7070.45	   5652.58
	   645.875	   99999.9	6.45808e+07	         0	         0	   7366.94	   3983.38	   7087.63	   5685.53
	   655.875	   99993.3	6.55807e+07	         0	         0	   7382.99	   4000.21	   7104.42	   5703.06
	   665.875	   99991.6	6.65806e+07	         0	         0	    7398.6	   4021.56	   7120.73	   5725.11
	   675.875	    100000	6.75806e+07	         0	         0	   7412.86	   4061.34	   7135.67	   5766.03
	   685.875	   99998.1	6.85806e+07	         0	         0	   7427.78	   4084.12	   7151.21	    5788.8
	   695.875	   99989.7	6.95805e+07	         0	         0	   7442.17	   4112.12	   7166.26	   5816.75
	   705.875	   99990.3	7.05804e+07	         0	         0	   7456.68	   4147.03	   7181.38	   5850.24
	   715.875	    100000	7.15804e+07	         0	         0	   7471.46	   4182.51	   7196.72	   5882.46
	   725.875	   99999.2	7.25804e+07	         0	         0	   7486.23	   4198.74	   7212.07	   5895.17
	     733.5	    100003	7.33429e+07	         0	         0	   7497.23	   4216.85	   7223.63	   5911.14
	     734.5	   99980.5	7.34429e+07	         0	         0	   7498.13	   4227.08	   7225.01	   5919.76
	     736.5	   99960.6	7.36428e+07	         0	         0	   7500.81	   4244.64	   7227.81	    5933.1
	     740.5	   99946.9	7.40426e+07	         0	         0	   7506.29	   4279.77	   7233.44	   5956.17
	     748.5	    100000	7.48426e+07	         0	         0	   7518.69	   4362.05	    7245.9	   5999.95
	     758.5	    100001	7.58426e+07	         0	         0	   7533.68	   4386.75	   7261.32	   6006.55
	     768.5	    100000	7.68426e+07	         0	         0	   7548.29	   4377.69	   7276.47	   6010.04
	     778.5	    100000	7.78426e+07	         0	         0	    7562.4	   4354.92	   7291.11	   6005.95
	     788.5	    100001	7.88426e+07	         0	         0	   7575.68	   4202.48	   7304.91	   5978.02
	     798.5	     99989	7.98425e+07	         0	         0	   7587.52	   4029.77	   7317.31	   5940.95
	     808.5	   99991.4	8.08424e+07	         0	         0	   7597.86	   3835.44	   7328.14	   5895.72
	     818.5	    100000	8.18424e+07	         0	         0	   7606.59	   3633.37	   7337.32	   5847.23
	     828.5	   99999.9	8.28424e+07	         0	         0	   7613.28	   3454.26	   7344.47	    5799.6
	     838.5	    100000	8.38424e+07	         0	         0	   7617.72	   3297.37	   7349.35	   5745.07
	     848.5	   99999.2	8.48424e+07	         0	         0	   7619.87	   3161.71	   7351.91	   5696.31
	     858.5	    100001	8.58424e+07	         0	         0	   7619.85	   3046.32	   7352.26	   5654.24
	     868.5	    100002	8.68424e+07	         0	         0	   7617.77	   2943.05	   7350.52	   5617.08
	     878.5	    100006	8.78425e+07	         0	         0	   7613.88	   2847.93	   7346.93	   5582.66
	     888.5	   99999.7	8.88425e+07	         0	         0	   7608.02	    2758.4	   7341.36	   5550.19
	     898.5	    100001	8.98425e+07	         0	         0	   7600.57	   2673.07	   7334.16	   5520.28
	     908.5	    100001	9.08425e+07	         0	         0	    7591.7	   2588.01	   7325.51	   5489.62
	   916.125	    100001	9.1605e+07	         0	         0	   7584.21	   2522.74	   7318.09	    5465.6
	   917.125	    100015	9.17051e+07	         0	         0	   7583.53	   2513.77	   7317.16	   5462.59
	   919.125	    100003	9.19051e+07	         0	         0	   7581.41	   2497.01	   7315.14	   5456.45
	   923.125	    100003	9.23051e+07	         0	         0	   7576.97	   2463.29	   7310.84	   5444.82
	   931.125	    100005	9.31051e+07	         0	         0	   7567.27	   2393.38	   7301.41	   5419.56
	   941.125	    100006	9.41052e+07	         0	         0	    7553.9	   2305.55	   7288.28	   5386.91
	   951.125	    100006	9.51052e+07	         0	         0	   7538.62	   2217.99	   7273.16	   5352.48
	   961.125	    100006	9.61053e+07	         0	         0	   7522.09	   2133.37	   7256.74	    5317.8
	   971.125	    100006	9.71054e+07	         0	         0	   7504.33	   2051.54	   7239.08	   5282.75
	   981.125	    100007	9.81054e+07	         0	         0	    7485.4	    1972.5	   7220.23	   5247.46
	   991.125	    100008	9.91055e+07	         0	         0	    7465.3	   1896.09	    7200.2	   5211.98
	   1001.12	    100002	1.00106e+08	         0	         0	   7442.42	   1822.33	   7177.44	    5176.8
	   1011.12	    100004	1.01106e+08	         0	         0	   7419.04	   1750.13	   7154.07	      5141
	   1021.12	    100004	1.02106e+08	         0	         0	    7394.7	   1679.75	   7129.76	   5104.81
	   1031.12	    100003	1.03106e+08	         0	         0	   7369.41	   1611.87	   7104.49	    5068.5
	   1041.12	    100001	1.04106e+08	         0	         0	   7343.15	   1545.54	   7078.24	   5031.77
	   1051.12	    100002	1.05106e+08	         0	         0	   7316.07	   1480.75	   7051.16	   4994.64
	   1061.12	    100000	1.06106e+08	         0	         0	   7288.09	    1408.4	   7023.18	   4963.29
	   1071.12	    100003	1.07106e+08	         0	         0	    7259.5	   1337.33	   6994.57	   4927.11
	   1081.12	    100002	1.08106e+08	         0	         0	   7230.13	   1268.89	   6965.19	   4890.14
	   1091.12	    100002	1.09106e+08	         0	         0	   7200.11	   1202.88	   6935.14	   4853.05
	   1098.75	    100002	1.09868e+08	         0	         0	   7177.07	   1153.43	   6911.86	   4824.64
	   1099.75	    100011	1.09968e+08	         0	         0	   7174.72	   1146.81	   6908.81	   4820.85
	   1101.75	    100000	1.10168e+08	         0	         0	   7168.43	   1134.01	   6902.63	   4813.42
	   1105.75	    100005	1.10568e+08	         0	         0	   7155.88	   1108.61	   6890.26	   4798.56
	   1113.75	    100002	1.11368e+08	         0	         0	   7130.27	   1058.19	   6865.06	   4768.68
	   1123.75	    100001	1.12368e+08	         0	         0	   7097.95	   995.781	   6832.93	   4730.95
	   1133.75	   99999.4	1.13368e+08	         0	         0	   7064.51	      1000	   6799.49	    4706.7
	   1143.75	    100005	1.14368e+08	         0	         0	   7031.63	      1000	   6766.53	   4685.38
	   1153.75	     99999	1.15368e+08	         0	         0	   6998.47	      1000	   6733.36	   4664.95
	   1163.75	    100000	1.16368e+08	         0	         0	   6963.36	      1000	   6698.27	    4644.6
	   1173.75	   99999.2	1.17368e+08	         0	         0	   6928.85	      1000	   6663.72	   4624.22
	   1183.75	   99998.7	1.18368e+08	         0	         0	   6895.12	      1000	   6629.94	   4603.78
	   1193.75	   99999.7	1.19368e+08	         0	         0	   6861.86	      1000	   6596.65	   4583.96
	   1203.75	   99999.1	1.20368e+08	         0	         0	   6828.91	      1000	   6563.68	   4563.83
	   1213.75	   99999.4	1.21368e+08	         0	         0	    6796.3	      1000	   6531.06	   4543.78
	   1223.75	    100002	1.22368e+08	         0	         0	   6764.18	      1000	   6498.92	    4523.9
	   1233.75	   99999.2	1.23368e+08	         0	         0	   6732.25	      1000	      6467	   4504.19
	   1243.75	   99995.4	1.24368e+08	         0	         0	   6700.75	      1000	   6435.51	   4484.66
	   1253.75	    100000	1.25368e+08	         0	         0	   6669.68	      1000	   6404.41	   4465.35
	   1263.75	   99999.9	1.26368e+08	         0	         0	   6638.96	      1000	   6373.67	   4447.18
	   1273.75	    100000	1.27368e+08	         0	         0	   6608.71	      1000	   6343.41	   4428.61
	   1283.75	   99999.9	1.28368e+08	         0	         0	   6578.79	      1000	    6313.5	   4410.19
	   1293.75	   99999.4	1.29368e+08	         0	         0	   6549.27	      1000	   6283.99	   4391.94
	   1303.75	   99999.5	1.30368e+08	         0	         0	   6520.16	      1000	    6254.9	    4373.9
	   1313.75	   99999.5	1.31368e+08	         0	         0	   6491.44	      1000	    6226.2	   4356.07
	   1323.75	   99999.7	1.32368e+08	         0	         0	    6463.1	      1000	   6197.89	   4338.48
	   1333.75	   99999.5	1.33368e+08	         0	         0	   6435.14	      1000	   6169.96	   4321.13
	   1343.75	   99999.4	1.34368e+08	         0	         0	    6406.7	      1000	   6141.59	   4303.91
	   1353.75	   99999.6	1.35368e+08	         0	         0	   6379.06	      1000	   6113.99	   4287.27
	   1363.75	   99997.4	1.36368e+08	         0	         0	   6351.78	      1000	   6086.77	   4270.54
	   1373.75	   99998.1	1.37368e+08	         0	         0	   6324.96	      1000	      6060	   4253.99
	   1383.75	    100000	1.38368e+08	         0	         0	   6298.61	      1000	    6033.7	   4237.68
	   1393.75	    100001	1.39368e+08	         0	         0	   6272.62	      1000	   6007.78	   4221.65
	   1403.75	   99998.9	1.40368e+08	         0	         0	    6246.9	      1000	   5982.14	   4206.39
	   1413.75	   99998.9	1.41368e+08	         0	         0	    6221.6	      1000	   5956.92	   4190.99
	   1423.75	   99998.9	1.42368e+08	         0	         0	   6196.67	      1000	   5932.08	   4175.76
	   1433.75	   99998.9	1.43368e+08	         0	         0	   6172.13	      1000	   5907.63	   4160.77
	   1443.75	   99998.7	1.44368e+08	         0	         0	   6147.97	      1000	   5883.56	    4146.5
	   1453.75	   99998.9	1.45368e+08	         0	         0	    6124.2	      1000	   5859.88	   4132.21
	   1463.75	   99998.2	1.46368e+08	         0	         0	   6100.14	      1000	   5835.94	   4117.99
	      1464	    100002	1.46393e+08	         0	         0	   6100.21	      1000	   5835.32	   4117.61
	      1465	   99997.2	1.46493e+08	         0	         0	   6097.76	      1000	   5832.94	   4116.19
	      1467	   99999.5	1.46693e+08	         0	         0	   6092.97	      1000	   5828.23	   4113.34
	      1471	   99998.9	1.47093e+08	         0	         0	   6083.43	      1000	   5818.89	   4107.68
	      1479	   99998.7	1.47893e+08	         0	         0	   6064.53	      1000	   5800.34	   4096.51
	      1489	   99998.7	1.48893e+08	         0	         0	   6041.46	      1000	   5777.52	   4082.78
	      1499	   99998.5	1.49893e+08	         0	         0	   6018.94	      1000	   5755.11	   4069.76
	      1509	   99998.5	1.50893e+08	         0	         0	   5996.76	      1000	   5733.04	   4056.76
	      1519	   99998.8	1.51893e+08	         0	         0	   5974.97	      1000	   5711.36	   4044.16
	      1529	   99999.3	1.52893e+08	         0	         0	   5953.57	      1000	   5690.08	   4031.66
	      1539	   99999.4	1.53893e+08	         0	         0	   5932.47	      1000	    5669.1	    4019.3
	      1549	   99999.3	1.54893e+08	         0	         0	   5911.67	      1000	   5648.42	   4007.13
	      1559	   99999.6	1.55893e+08	         0	         0	   5891.26	      1000	   5628.14	   3997.77
	      1569	   99999.5	1.56893e+08	         0	         0	   5871.23	      1000	   5608.23	   3987.07
	      1579	   99999.9	1.57893e+08	         0	         0	   5851.08	      1000	   5588.23	   3978.17
	      1589	   99999.7	1.58893e+08	         0	         0	   5831.57	      1000	   5568.84	   3968.05
	      1599	   99999.7	1.59893e+08	         0	         0	    5812.5	      1000	    5549.9	   3958.18
	      1609	   99999.7	1.60893e+08	         0	         0	   5793.82	      1000	   5531.35	   3948.59
	      1619	   99999.7	1.61893e+08	         0	         0	   5774.97	      1000	   5512.65	   3939.15
	      1629	   99999.8	1.62893e+08	         0	         0	   5756.72	      1000	   5494.53	   3929.93
	      1639	   99999.8	1.63893e+08	         0	         0	   5738.88	      1000	   5476.83	   3920.97
	      1649	   99999.8	1.64893e+08	         0	         0	   5721.44	      1000	   5459.53	   3912.31
	      1659	   99999.8	1.65893e+08	         0	         0	   5704.36	      1000	   5442.59	   3903.87
	      1669	   99999.8	1.66893e+08	         0	         0	    5687.6	      1000	   5425.97	    3895.6
	      1679	   99999.8	1.67893e+08	         0	         0	   5671.23	      1000	   5409.74	   3887.86
	      1689	   99999.9	1.68893e+08	         0	         0	   5655.28	      1000	   5393.92	   3880.29
	      1699	   99999.9	1.69893e+08	         0	         0	   5639.69	      1000	   5378.47	    3872.9
	      1709	   99999.9	1.70893e+08	         0	         0	   5624.22	      1000	   5363.14	   3865.66
	      1719	   99999.9	1.71893e+08	         0	         0	   5609.21	      1000	   5348.27	   3858.59
	      1729	   99999.9	1.72893e+08	         0	         0	   5594.68	      1000	   5333.88	   3851.74
	      1739	   99999.9	1.73893e+08	         0	         0	   5580.63	      1000	   5319.97	   3845.14
	      1749	   99999.9	1.74893e+08	         0	         0	   5567.09	      1000	   5306.56	   3838.82
	      1759	   99999.8	1.75893e+08	         0	         0	   5553.75	      1000	   5293.36	    3832.7
	      1769	   99999.9	1.76893e+08	         0	         0	   5540.99	      1000	   5280.73	   3826.82
	      1779	    100000	1.77893e+08	         0	         0	   5528.42	      1000	    5268.3	   3821.14
	      1789	    100000	1.78893e+08	         0	         0	   5516.05	      1000	   5256.08	   3815.61
	      1799	    100000	1.79893e+08	         0	         0	   5504.27	      1000	   5244.42	   3810.27
	      1809	    100000	1.80893e+08	         0	         0	   5492.32	      1000	   5232.62	   3805.07
	      1819	    100000	1.81893e+08	         0	         0	   5481.08	      1000	    5221.5	   3800.03
	      1829	    100000	1.82893e+08	         0	         0	   5469.77	      1000	   5210.34	   3795.12
	   1829.25	   99999.8	1.82918e+08	         0	         0	   5469.78	      1000	   5210.06	      3795
	   1830.25	   99998.6	1.83018e+08	         0	         0	   5468.64	      1000	   5208.96	   3794.51
	   1832.25	   99999.3	1.83218e+08	         0	         0	   5466.37	      1000	   5206.75	   3793.53
	   1836.25	   99999.4	1.83618e+08	         0	         0	   5461.78	      1000	   5202.27	   3791.61
	   1844.25	    100000	1.84418e+08	         0	         0	   5452.98	      1000	   5193.69	   3787.82
	   1854.25	    100000	1.85418e+08	         0	         0	   5442.51	      1000	   5183.41	   3783.23
	   1864.25	    100000	1.86418e+08	         0	         0	   5432.31	      1000	   5173.34	   3778.78
	   1874.25	    100000	1.87418e+08	         0	         0	   5421.88	      1000	   5163.06	   3774.45
	   1884.25	    100000	1.88418e+08	         0	         0	   5412.08	      1000	   5153.39	   3770.23
	   1894.25	    100000	1.89418e+08	         0	         0	   5402.14	      1000	   5143.58	    3766.2
	   1904.25	    100000	1.90418e+08	         0	         0	   5392.85	      1000	   5134.41	    3762.3
	   1914.25	    100000	1.91418e+08	         0	         0	   5383.45	      1000	   5125.15	    3758.5
	   1924.25	    100000	1.92418e+08	         0	         0	   5374.17	      1000	   5116.01	   3754.79
	   1934.25	    100000	1.93418e+08	         0	         0	    5364.9	      1000	   5106.87	   3750.32
	   1944.25	    100000	1.94418e+08	         0	         0	   5355.49	      1000	   5097.61	   3745.79
	   1954.25	    100000	1.95418e+08	         0	         0	   5346.09	      1000	   5088.35	    3741.3
	   1964.25	    100000	1.96418e+08	         0	         0	   5337.59	      1000	   5079.95	   3736.84
	   1974.25	    100000	1.97418e+08	         0	         0	      5329	      1000	    5071.5	   3732.42
	   1984.25	    100000	1.98418e+08	         0	         0	   5319.97	      1000	   5062.62	   3728.04
	   1994.25	    100000	1.99418e+08	         0	         0	   5310.96	      1000	   5053.74	   3723.69
	   2004.25	    100000	2.00418e+08	         0	         0	   5301.93	      1000	   5044.86	   3719.34
	   2014.25	    100000	2.01418e+08	         0	         0	   5292.92	      1000	   5035.99	   3714.99
	   2024.25	    100000	2.02418e+08	         0	         0	   5283.93	      1000	   5027.13	   3710.64
	   2034.25	    100000	2.03418e+08	         0	         0	   5274.95	      1000	   5018.29	   3706.27
	   2044.25	    100041	2.04418e+08	         0	         0	      5266	      1000	   5009.48	   3701.92
	   2054.25	   99999.7	2.05418e+08	         0	         0	   5258.04	      1000	   5001.44	   3697.62
	   2064.25	    100000	2.06418e+08	         0	         0	   5250.23	      1000	   4993.46	   3693.37
	   2074.25	    100000	2.07418e+08	         0	         0	   5241.77	      1000	   4984.86	   3689.15
	   2084.25	    100000	2.08418e+08	         0	         0	   5233.45	      1000	   4976.37	   3684.94
	   2094.25	    100000	2.09418e+08	         0	         0	   5225.11	      1000	   4967.85	   3680.62
	   2104.25	    100000	2.10418e+08	         0	         0	   5216.79	      1000	   4959.36	   3676.87
	   2114.25	    100000	2.11418e+08	         0	         0	   5208.54	      1000	   4950.93	   3672.88
	   2124.25	    100000	2.12418e+08	         0	         0	    5200.3	      1000	   4942.52	   3668.68
	   2134.25	   99999.7	2.13418e+08	         0	         0	   5192.12	      1000	   4934.18	   3664.75
	   2144.25	    100000	2.14418e+08	         0	         0	   5183.99	      1000	   4925.88	   3660.63
	   2154.25	    100000	2.15418e+08	         0	         0	    5175.9	      1000	   4917.63	   3656.53
	   2164.25	    100000	2.16418e+08	         0	         0	   5167.86	      1000	   4909.43	   3652.45
	   2174.25	   99999.8	2.17418e+08	         0	         0	   5159.87	      1000	   4901.27	   3648.39
	   2184.25	   99999.8	2.18418e+08	         0	         0	   5151.92	      1000	   4893.17	   3644.33
	   2194.25	   99999.8	2.19418e+08	         0	         0	   5143.99	      1000	   4885.09	   3640.26
	    2194.5	    100001	2.19443e+08	         0	         0	   5144.28	      1000	   4884.88	   3640.16
	    2195.5	   99998.4	2.19543e+08	         0	         0	   5143.45	      1000	   4884.08	   3639.75
	    2197.5	   99999.9	2.19743e+08	         0	         0	   5141.79	      1000	   4882.44	   3638.94
	    2201.5	    100001	2.20143e+08	         0	         0	   5138.42	      1000	   4879.11	   3637.31
	    2209.5	   99999.8	2.20943e+08	         0	         0	   5131.98	      1000	   4872.75	   3634.05
	    2219.5	   99999.8	2.21943e+08	         0	         0	   5124.09	      1000	   4864.81	   3629.99
	    2229.5	   99999.8	2.22943e+08	         0	         0	   5116.26	      1000	   4856.84	   3625.92
	    2239.5	   99999.8	2.23943e+08	         0	         0	   5108.42	      1000	   4848.85	   3621.81
	    2249.5	   99999.9	2.24943e+08	         0	         0	   5100.63	      1000	   4840.92	   3617.71
	    2259.5	   99999.9	2.25943e+08	         0	         0	   5092.88	      1000	   4833.03	   3613.61
	    2269.5	   99999.9	2.26943e+08	         0	         0	   5085.16	      1000	   4825.18	   3609.53
	    2279.5	   99999.9	2.27943e+08	         0	         0	   5077.48	      1000	   4817.37	   3605.44
	    2289.5	   99999.9	2.28943e+08	         0	         0	   5069.85	      1000	    4809.6	   3601.45
	    2299.5	   99999.9	2.29943e+08	         0	         0	   5062.24	      1000	   4801.86	   3597.47
	    2309.5	   99999.9	2.30943e+08	         0	         0	   5054.67	      1000	   4794.16	   3593.49
	    2319.5	   99999.9	2.31943e+08	         0	         0	   5047.13	      1000	    4786.5	    3589.5
	    2329.5	    100000	2.32943e+08	         0	         0	   5039.62	      1000	   4778.86	   3585.64
	    2339.5	    100000	2.33943e+08	         0	         0	   5032.14	      1000	   4771.26	    3581.8
	    2349.5	    100000	2.34943e+08	         0	         0	   5024.68	      1000	   4763.67	      3578
	    2359.5	    100000	2.35943e+08	         0	         0	   5017.25	      1000	   4756.12	   3573.99
	    2369.5	    100000	2.36943e+08	         0	         0	   5009.83	      1000	   4748.58	   3569.82
	    2379.5	    100000	2.37943e+08	         0	         0	   5002.39	      1000	   4741.02	   3565.48
	    2389.5	    100000	2.38943e+08	         0	         0	   4994.96	      1000	   4733.47	   3561.04
	    2399.5	    100000	2.39943e+08	         0	         0	   4987.53	      1000	   4725.91	   3556.53
	    2409.5	    100000	2.40943e+08	         0	         0	   4980.08	      1000	   4718.34	   3551.98
	    2419.5	    100000	2.41943e+08	         0	         0	   4972.63	      1000	   4710.77	   3547.44
	    2429.5	    100000	2.42943e+08	         0	         0	   4965.15	      1000	   4703.17	   3542.96
	    2439.5	    100000	2.43943e+08	         0	         0	   4957.62	      1000	   4695.52	   3538.47
	    2449.5	    100000	2.44943e+08	         0	         0	   4950.08	      1000	   4687.86	   3534.39
	    2459.5	    100000	2.45943e+08	         0	         0	   4942.58	      1000	   4680.24	   3530.16
	    2469.5	    100000	2.46943e+08	         0	         0	   4935.11	      1000	   4672.64	   3525.78
	    2479.5	    100000	2.47943e+08	         0	         0	   4927.67	      1000	   4665.07	   3521.25
	    2489.5	    100000	2.48943e+08	         0	         0	   4920.27	      1000	   4657.55	   3516.73
	    2499.5	    100000	2.49943e+08	         0	         0	   4912.88	      1000	   4650.04	   3512.21
	    2509.5	    100000	2.50943e+08	         0	         0	   4905.49	      1000	   4642.53	   3507.72
	    2519.5	    100000	2.51943e+08	         0	         0	   4898.11	      1000	   4635.04	   3503.25
	    2529.5	    100000	2.52943e+08	         0	         0	   4890.77	      1000	   4627.57	   3498.81
	    2539.5	    100000	2.53943e+08	         0	         0	   4883.45	      1000	   4620.14	   3494.61
	    2549.5	    100000	2.54943e+08	         0	         0	   4876.23	      1000	   4612.79	   3490.46
	    2559.5	    100000	2.55943e+08	         0	         0	   4869.05	      1000	   4605.49	   3486.32
	   2559.75	    100002	2.55968e+08	         0	         0	   4869.29	      1000	   4605.31	   3486.21
	   2560.75	   99997.1	2.56068e+08	         0	         0	   4868.53	      1000	   4604.58	    3485.8
	   2562.75	    100000	2.56268e+08	         0	         0	   4867.04	      1000	    4603.1	   3484.97
	   2566.75	    100002	2.56668e+08	         0	         0	   4864.07	      1000	   4600.16	   3483.31
	   2574.75	   99999.9	2.57468e+08	         0	         0	   4858.26	      1000	   4594.44	   3479.95
	   2584.75	    100000	2.58468e+08	         0	         0	   4851.16	      1000	   4587.31	   3475.75
	   2594.75	    100000	2.59468e+08	         0	         0	   4844.21	      1000	   4580.25	   3471.56
	   2604.75	    100000	2.60468e+08	         0	         0	   4837.31	      1000	   4573.24	   3467.39
	   2614.75	    100000	2.61468e+08	         0	         0	   4830.46	      1000	   4566.28	   3463.24
	   2624.75	   99999.9	2.62468e+08	         0	         0	   4823.66	      1000	   4559.37	   3459.12
	   2634.75	   99999.9	2.63468e+08	         0	         0	   4816.91	      1000	   4552.51	   3455.02
	   2644.75	    100000	2.64468e+08	         0	         0	   4810.23	      1000	   4545.72	   3451.11
	   2654.75	   99999.9	2.65468e+08	         0	         0	    4803.6	      1000	   4538.99	   3447.32
	   2664.75	    100000	2.66468e+08	         0	         0	   4797.09	      1000	   4532.37	    3443.6
	   2674.75	   99999.9	2.67468e+08	         0	         0	   4790.66	      1000	   4525.84	   3439.86
	   2684.75	    100000	2.68468e+08	         0	         0	   4784.33	      1000	    4519.4	   3436.16
	   2694.75	    100000	2.69468e+08	         0	         0	   4778.07	      1000	   4513.04	    3432.5
	   2704.75	    100000	2.70468e+08	         0	         0	   4771.87	      1000	   4506.75	   3428.82
	   2714.75	    100000	2.71468e+08	         0	         0	   4765.74	      1000	   4500.52	   3425.29
	   2724.75	    100000	2.72468e+08	         0	         0	   4759.66	      1000	   4494.35	   3421.69
	   2734.75	   99999.9	2.73468e+08	         0	         0	   4753.63	      1000	   4488.22	   3418.04
	   2744.75	   99999.8	2.74468e+08	         0	         0	   4747.65	      1000	   4482.16	   3414.33
	   2754.75	    100000	2.75468e+08	         0	         0	   4741.69	      1000	   4476.11	   3410.59
	   2764.75	    100000	2.76468e+08	         0	         0	   4735.79	      1000	   4470.11	   3407.01
	   2774.75	    100000	2.77468e+08	         0	         0	   4729.93	      1000	   4464.16	    3403.5
	   2784.75	    100000	2.78468e+08	         0	         0	   4724.13	      1000	   4458.28	   3400.06
	   2794.75	    100000	2.79468e+08	         0	         0	   4718.36	      1000	   4452.41	   3397.26
	   2804.75	    100000	2.80468e+08	         0	         0	   4712.72	      1000	   4446.68	   3394.03
	   2814.75	    100000	2.81468e+08	         0	         0	   4707.06	      1000	   4440.95	   3390.75
	   2824.75	    100000	2.82468e+08	         0	         0	   4701.51	      1000	    4435.3	   3387.37
	   2834.75	    100000	2.83468e+08	         0	         0	   4695.97	      1000	   4429.68	   3383.88
	   2844.75	    100000	2.84468e+08	         0	         0	   4690.47	      1000	    4424.1	   3380.42
	   2854.75	    100000	2.85468e+08	         0	         0	   4685.04	      1000	   4418.59	    3376.9
	   2864.75	    100000	2.86468e+08	         0	         0	   4679.64	      1000	   4413.11	   3373.39
	   2874.75	    100000	2.87468e+08	         0	         0	   4674.28	      1000	   4407.67	    3369.9
	   2884.75	    100000	2.88468e+08	         0	         0	   4668.99	      1000	   4402.29	   3366.42
	   2894.75	    100000	2.89468e+08	         0	         0	   4663.74	      1000	   4396.96	   3363.01
	   2904.75	    100000	2.90468e+08	         0	         0	   4658.52	      1000	   4391.66	   3359.64
	   2914.75	    100000	2.91468e+08	         0	         0	   4653.33	      1000	    4386.4	   3356.27
	   2924.75	    100000	2.92468e+08	         0	         0	   4648.27	      1000	   4381.25	   3353.04
	      2925	   99999.6	2.92493e+08	         0	         0	   4648.43	      1000	   4381.12	   3352.96
	      2926	   99999.5	2.92593e+08	         0	         0	   4647.91	      1000	   4380.62	   3352.64
	      2928	    100001	2.92793e+08	         0	         0	   4646.87	      1000	   4379.59	      3352
	      2932	    100000	2.93193e+08	         0	         0	    4644.8	      1000	   4377.55	   3350.73
	      2940	   99999.9	2.93993e+08	         0	         0	   4640.71	      1000	   4373.52	   3348.24
	      2950	    100000	2.94993e+08	         0	         0	   4635.72	      1000	   4368.52	   3345.16
	      2960	    100000	2.95993e+08	         0	         0	   4630.88	      1000	    4363.6	   3342.16
	      2970	   99999.9	2.96993e+08	         0	         0	   4626.08	      1000	   4358.72	   3339.18
	      2980	    100000	2.97993e+08	         0	         0	   4621.34	      1000	   4353.92	   3336.25
	      2990	    100000	2.98993e+08	         0	         0	   4616.68	      1000	   4349.18	   3333.36
	      3000	    100000	2.99993e+08	         0	         0	   4612.05	      1000	   4344.48	   3330.52
	      3010	    100000	3.00993e+08	         0	         0	   4607.52	      1000	   4339.89	   3327.75
	      3020	    100000	3.01993e+08	         0	         0	   4603.08	      1000	   4335.37	   3325.05
	      3030	    100000	3.02993e+08	         0	         0	   4598.72	      1000	   4330.95	   3322.41
	      3040	    100000	3.03993e+08	         0	         0	   4594.42	      1000	   4326.58	   3319.81
	      3050	    100000	3.04993e+08	         0	         0	   4590.16	      1000	   4322.25	   3317.25
	      3060	    100000	3.05993e+08	         0	         0	   4586.02	      1000	   4318.05	   3314.76
	      3070	    100000	3.06993e+08	         0	         0	   4581.92	      1000	   4313.89	   3312.33
	      3080	    100000	3.07993e+08	         0	         0	   4577.92	      1000	   4309.82	   3309.97
	      3090	    100000	3.08993e+08	         0	         0	   4573.99	      1000	   4305.84	   3307.68
	      3100	    100000	3.09993e+08	         0	         0	   4570.19	      1000	   4301.97	   3305.46
	      3110	    100000	3.10993e+08	         0	         0	   4566.43	      1000	   4298.16	    3303.3
