	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	   84.3863	   4.10718	1.86639e-06	0.00759188	0.00992324	  0.136395
	   85.3863	   3.92092	1.73497e-06	0.00745526	0.00983184	  0.136193
	   86.3863	    3.7556	1.60826e-06	 0.0073174	 0.0097361	     0.136
	   87.3863	   3.52038	1.55402e-06	 0.0071664	0.00961568	  0.135812
	   88.3863	   3.28349	1.56281e-06	0.00706593	0.00932797	  0.135637
	   89.3863	   3.17769	1.49767e-06	0.00697771	0.00904576	  0.135472
	   90.3863	   3.02783	1.41278e-06	0.00688844	 0.0087729	  0.135311
	   91.3863	   2.93325	1.35079e-06	0.00679646	0.00867789	  0.135154
	   92.3863	   2.86544	1.53383e-06	 0.0067016	  0.008621	     0.135
	   93.3863	   2.80977	0.000211912	0.00660414	0.00855958	  0.134847
	   94.3863	    2.7619	0.000166085	0.00650452	0.00849394	  0.134698
	   95.3863	   2.71577	2.09413e-06	0.00640248	0.00842408	  0.134559
	   96.3863	   2.68809	2.28522e-06	0.00629879	0.00835104	  0.134415
	   97.3863	   2.66053	2.47691e-06	0.00619416	0.00827529	  0.134282
	   98.3863	   2.63854	2.66844e-06	0.00601769	0.00807175	  0.134142
	   99.3863	   2.62231	2.85906e-06	 0.0058217	0.00785419	     0.134
	   100.386	   2.60753	3.04849e-06	 0.0056266	0.00764174	  0.133858
	   101.386	   2.59445	3.24706e-06	0.00543661	0.00743495	  0.133718
	   102.386	   2.58137	4.30786e-05	0.00524875	0.00762049	  0.133585
	   103.386	   2.56838	3.90428e-06	0.00506919	0.00757889	  0.133455
	   104.386	    2.5556	4.10523e-06	0.00490602	0.00771983	  0.133331
	   105.386	   2.54309	4.34814e-06	0.00475208	0.00780084	  0.133207
	   106.386	   2.53094	3.64402e-05	0.00460389	0.00786045	   0.13308
	   107.386	   2.51923	9.82408e-05	0.00445265	 0.0079056	  0.132947
	   108.386	   2.99718	5.02015e-06	0.00431818	0.00794796	  0.132156
	   109.386	   2.49757	5.25563e-06	0.00419063	0.00798057	  0.132276
	   110.386	   2.48776	0.00138215	0.00592915	0.00799996	  0.132209
	    111.11	   11.1629	0.00037979	0.00407298	0.00639413	 0.0955747
	    112.11	    4.0198	4.14237e-06	0.00667385	0.00827884	  0.131964
	    113.11	   2.94513	4.30279e-06	0.00693834	 0.0081456	  0.131824
	    114.11	   2.79472	0.000405017	0.00695238	0.00825036	  0.131689
	    115.11	   9.62431	2.84902e-06	0.00688979	0.00830675	  0.131518
	    116.11	    4.2646	1.96687e-06	0.00688073	0.00836367	  0.131353
	    117.11	   3.71358	2.0897e-06	 0.0068897	0.00843836	  0.131199
	    118.11	   3.43407	2.20963e-06	0.00688554	0.00849539	  0.131053
	    119.11	   3.33467	2.32519e-06	0.00678903	0.00845052	  0.130913
	    120.11	   3.27451	1.49857e-05	0.00670009	0.00840323	  0.130778
	    121.11	   3.59771	2.63072e-06	0.00660977	0.00835191	  0.130646
	    122.11	    3.3231	2.74025e-06	 0.0065171	0.00829644	  0.130515
	    123.11	   3.26663	2.84777e-06	0.00645625	0.00823871	  0.130386
	    124.11	   3.19814	2.9534e-06	0.00637255	0.00818207	  0.130257
	    125.11	   3.13072	3.05761e-06	0.00629557	0.00812408	  0.130129
	    126.11	    3.0678	2.6993e-06	0.00621842	0.00806402	      0.13
	    127.11	   3.01379	2.79162e-06	0.00614075	0.00800166	  0.129871
	    128.11	   2.96289	2.88293e-06	0.00606124	0.00793686	   0.12974
	    129.11	   2.91673	0.000982796	 0.0059793	0.00783223	  0.129614
	    130.11	   12.6637	2.60356e-06	0.00584929	0.00764371	   0.12947
	    131.11	   4.12571	1.20105e-06	0.00576105	0.00758343	  0.129327
	    132.11	   3.64919	1.19371e-06	0.00567783	0.00752302	  0.129189
	    133.11	   3.42589	1.19746e-06	0.00559527	0.00746344	  0.129052
	    134.11	   3.30113	1.13752e-06	0.00551191	0.00740124	  0.128925
	    135.11	   3.22609	1.07896e-06	0.00538236	0.00726018	  0.128804
	    136.11	   3.14624	1.0369e-06	0.00528131	 0.0070854	  0.128688
	    137.11	   3.06979	1.0011e-06	0.00529271	0.00691446	  0.128575
	    138.11	   2.99774	1.06455e-06	0.00529985	0.00674838	  0.128465
	    139.11	   2.93854	1.16425e-06	0.00530346	0.00658724	  0.128357
	    140.11	   2.86105	1.26419e-06	0.00524607	0.00652577	  0.128249
	    141.11	    2.8226	1.36423e-06	0.00519488	0.00650155	  0.128141
