The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	    3062.3	         1	         2	   4200.81	   7871.61	4.87551e+07	    121107	2.64815e+08	  0.013499	   17.0822
	    3063.3	         1	         2	   4200.24	   7868.44	4.8763e+07	    121106	2.64936e+08	 0.0135006	   17.0957
	    3064.3	         1	         2	   4199.68	   7865.27	4.87708e+07	    121105	2.65057e+08	 0.0135023	   17.1092
	    3065.3	         1	         2	   4199.12	   7862.11	4.87787e+07	    121103	2.65178e+08	 0.0135039	   17.1227
	    3066.3	         1	         2	   4198.57	   7858.97	4.87866e+07	    121102	 2.653e+08	 0.0135055	   17.1362
	    3067.3	         1	         2	   4198.01	   7855.84	4.87944e+07	    121100	2.65421e+08	 0.0135072	   17.1498
	    3068.3	         1	         2	   4197.45	   7852.73	4.88023e+07	    121099	2.65542e+08	 0.0135088	   17.1633
	    3069.3	         1	         2	   4196.89	   7849.64	4.88101e+07	    121097	2.65663e+08	 0.0135104	   17.1768
	    3070.3	         1	         2	   4196.33	   7846.56	4.8818e+07	    121096	2.65784e+08	  0.013512	   17.1903
	    3071.3	         1	         2	   4195.78	    7843.5	4.88258e+07	    121094	2.65905e+08	 0.0135136	   17.2038
	    3072.3	         1	         2	   4195.22	   7840.44	4.88336e+07	    121093	2.66026e+08	 0.0135152	   17.2173
	    3073.3	         1	         2	   4194.67	   7837.38	4.88415e+07	    121091	2.66147e+08	 0.0135168	   17.2308
	    3074.3	         1	         1	   4194.11	   7834.33	4.88493e+07	    121090	2.66268e+08	 0.0135184	   17.2444
	    3075.3	         1	         2	   4193.55	   7831.28	4.88571e+07	    121088	2.66389e+08	   0.01352	   17.2579
	    3076.3	         1	         2	   4192.99	   7828.24	4.8865e+07	    121087	2.66511e+08	 0.0135215	   17.2714
	    3077.3	         1	         2	   4192.44	   7825.19	4.88728e+07	    121085	2.66632e+08	 0.0135231	   17.2849
	    3078.3	         1	         2	   4191.88	   7822.15	4.88806e+07	    121083	2.66753e+08	 0.0135247	   17.2984
	    3079.3	         1	         2	   4191.33	    7819.1	4.88884e+07	    121082	2.66874e+08	 0.0135263	    17.312
	    3080.3	         1	         2	   4190.77	   7816.06	4.88963e+07	    121080	2.66995e+08	 0.0135278	   17.3255
	    3081.3	         1	         2	   4190.21	   7813.01	4.89041e+07	    121078	2.67116e+08	 0.0135294	    17.339
	    3082.3	         1	         2	   4189.66	   7809.97	4.89119e+07	    121077	2.67237e+08	  0.013531	   17.3526
	    3083.3	         1	         1	   4189.11	   7806.92	4.89197e+07	    121075	2.67358e+08	 0.0135326	   17.3661
	    3084.3	         1	         2	   4188.54	   7803.88	4.89275e+07	    121073	2.67479e+08	 0.0135342	   17.3796
	    3085.3	         1	         2	   4187.99	   7800.83	4.89353e+07	    121071	 2.676e+08	 0.0135357	   17.3932
	    3086.3	         1	         2	   4187.44	   7797.78	4.89431e+07	    121070	2.67721e+08	 0.0135373	   17.4067
	    3087.3	         1	         1	   4186.88	   7794.74	4.89509e+07	    121068	2.67842e+08	 0.0135389	   17.4202
	    3088.3	         1	         2	   4186.32	    7791.7	4.89587e+07	    121066	2.67963e+08	 0.0135404	   17.4338
	    3089.3	         1	         2	   4185.77	   7788.66	4.89665e+07	    121064	2.68084e+08	  0.013542	   17.4473
	    3090.3	         1	         2	   4185.22	   7785.62	4.89743e+07	    121062	2.68206e+08	 0.0135436	   17.4609
	    3091.3	         1	         2	   4184.66	   7782.59	4.8982e+07	    121061	2.68327e+08	 0.0135452	   17.4744
	    3092.3	         1	         2	   4184.11	   7779.55	4.89898e+07	    121059	2.68448e+08	 0.0135467	    17.488
	    3093.3	         1	         2	   4183.55	   7776.52	4.89976e+07	    121057	2.68569e+08	 0.0135483	   17.5015
	    3094.3	         1	         2	      4183	   7773.49	4.90054e+07	    121055	2.6869e+08	 0.0135499	   17.5151
	    3095.3	         1	         2	   4182.45	   7770.47	4.90131e+07	    121053	2.68811e+08	 0.0135515	   17.5286
	    3096.3	         1	         2	    4181.9	   7767.45	4.90209e+07	    121051	2.68932e+08	  0.013553	   17.5422
	    3097.3	         1	         2	   4181.35	   7764.43	4.90287e+07	    121049	2.69053e+08	 0.0135546	   17.5557
	    3098.3	         1	         2	    4180.8	   7761.41	4.90364e+07	    121047	2.69174e+08	 0.0135561	   17.5693
	    3099.3	         1	         2	   4180.25	    7758.4	4.90442e+07	    121045	2.69295e+08	 0.0135577	   17.5828
	    3100.3	         1	         2	   4179.71	   7755.39	4.90519e+07	    121043	2.69416e+08	 0.0135593	   17.5964
	    3101.3	         1	         2	   4179.16	   7752.38	4.90597e+07	    121041	2.69537e+08	 0.0135608	   17.6099
	    3102.3	         1	         2	   4178.61	   7749.38	4.90674e+07	    121040	2.69658e+08	 0.0135624	   17.6235
	    3103.3	         1	         2	   4178.06	   7746.38	4.90752e+07	    121038	2.69779e+08	 0.0135639	   17.6371
	    3104.3	         1	         2	   4177.51	   7743.38	4.90829e+07	    121036	 2.699e+08	 0.0135655	   17.6506
	    3105.3	         1	         2	   4176.97	   7740.39	4.90907e+07	    121034	2.70021e+08	  0.013567	   17.6642
	    3106.3	         1	         2	   4176.42	    7737.4	4.90984e+07	    121032	2.70142e+08	 0.0135686	   17.6778
	    3107.3	         1	         2	   4175.87	   7734.42	4.91061e+07	    121030	2.70263e+08	 0.0135701	   17.6913
	    3108.3	         1	         2	   4175.32	   7731.44	4.91139e+07	    121028	2.70384e+08	 0.0135716	   17.7049
	    3109.3	         1	         2	   4174.78	   7728.47	4.91216e+07	    121026	2.70505e+08	 0.0135732	   17.7185
	    3110.3	         1	         2	   4174.23	    7725.5	4.91293e+07	    121025	2.70626e+08	 0.0135747	   17.7321
	    3111.3	         1	         2	   4173.68	   7722.53	4.91371e+07	    121023	2.70747e+08	 0.0135762	   17.7456
	    3112.3	         1	         2	   4173.14	   7719.57	4.91448e+07	    121021	2.70868e+08	 0.0135778	   17.7592
	    3113.3	         1	         2	   4172.59	   7716.61	4.91525e+07	    121019	2.70989e+08	 0.0135793	   17.7728
	    3114.3	         1	         2	   4172.04	   7713.66	4.91602e+07	    121018	2.7111e+08	 0.0135808	   17.7864
	    3115.3	         1	         2	   4171.49	    7710.7	4.91679e+07	    121016	2.71232e+08	 0.0135823	      17.8
	    3116.3	         1	         2	   4170.95	   7707.76	4.91756e+07	    121014	2.71353e+08	 0.0135838	   17.8135
	    3117.3	         1	         2	    4170.4	   7704.81	4.91833e+07	    121013	2.71474e+08	 0.0135853	   17.8271
	    3118.3	         1	         2	   4169.86	   7701.87	4.9191e+07	    121011	2.71595e+08	 0.0135868	   17.8407
	    3119.3	         1	         2	   4169.31	   7698.93	4.91987e+07	    121010	2.71716e+08	 0.0135883	   17.8543
	    3120.3	         1	         2	   4168.76	      7696	4.92064e+07	    121008	2.71837e+08	 0.0135898	   17.8679
	    3121.3	         1	         2	   4168.22	   7693.06	4.92141e+07	    121007	2.71958e+08	 0.0135913	   17.8815
	    3122.3	         1	         2	   4167.67	   7690.13	4.92218e+07	    121005	2.72079e+08	 0.0135928	   17.8951
	    3123.3	         1	         2	   4167.13	    7687.2	4.92295e+07	    121004	 2.722e+08	 0.0135942	   17.9087
	    3124.3	         1	         2	   4166.58	   7684.28	4.92372e+07	    121002	2.72321e+08	 0.0135957	   17.9223
	    3125.3	         1	         2	   4166.03	   7681.35	4.92449e+07	    121001	2.72442e+08	 0.0135972	   17.9359
	    3126.3	         1	         2	   4165.49	   7678.43	4.92525e+07	    121000	2.72563e+08	 0.0135987	   17.9495
	    3127.3	         1	         2	   4164.95	   7675.51	4.92602e+07	    120999	2.72684e+08	 0.0136001	   17.9631
	    3128.3	         1	         2	    4164.4	   7672.59	4.92679e+07	    120997	2.72805e+08	 0.0136016	   17.9767
	    3129.3	         1	         2	   4163.85	   7669.67	4.92756e+07	    120996	2.72926e+08	 0.0136031	   17.9903
	    3130.3	         1	         2	   4163.31	   7666.75	4.92832e+07	    120995	2.73047e+08	 0.0136045	   18.0039
	    3131.3	         1	         2	   4162.77	   7663.83	4.92909e+07	    120994	2.73168e+08	  0.013606	   18.0175
	    3132.3	         1	         2	   4162.22	   7660.92	4.92985e+07	    120993	2.73289e+08	 0.0136074	   18.0311
	    3133.3	         1	         2	   4161.68	      7658	4.93062e+07	    120992	2.7341e+08	 0.0136089	   18.0447
	    3134.3	         1	         2	   4161.13	   7655.09	4.93139e+07	    120991	2.73531e+08	 0.0136103	   18.0583
	    3135.3	         1	         2	   4160.59	   7652.18	4.93215e+07	    120990	2.73652e+08	 0.0136118	   18.0719
	    3136.3	         1	         2	   4160.04	   7649.26	4.93292e+07	    120990	2.73773e+08	 0.0136132	   18.0855
	    3137.3	         1	         2	    4159.5	   7646.35	4.93368e+07	    120989	2.73894e+08	 0.0136146	   18.0991
	    3138.3	         1	         2	   4158.96	   7643.44	4.93445e+07	    120988	2.74014e+08	 0.0136161	   18.1128
	    3139.3	         1	         2	   4158.41	   7640.53	4.93521e+07	    120987	2.74135e+08	 0.0136175	   18.1264
	    3140.3	         1	         2	   4157.88	   7637.62	4.93597e+07	    120987	2.74256e+08	 0.0136189	     18.14
	    3141.3	         1	         2	   4157.34	   7634.72	4.93674e+07	    120986	2.74377e+08	 0.0136204	   18.1536
	    3142.3	         1	         2	    4156.8	   7631.82	4.9375e+07	    120986	2.74498e+08	 0.0136218	   18.1672
	    3143.3	         1	         2	   4156.26	   7628.93	4.93826e+07	    120985	2.74619e+08	 0.0136232	   18.1809
	    3144.3	         1	         2	   4155.72	   7626.06	4.93903e+07	    120985	2.7474e+08	 0.0136246	   18.1945
	    3145.3	         1	         2	   4155.19	   7623.19	4.93979e+07	    120984	2.74861e+08	  0.013626	   18.2081
	    3146.3	         1	         2	   4154.65	   7620.32	4.94055e+07	    120984	2.74982e+08	 0.0136274	   18.2217
	    3147.3	         1	         2	   4154.11	   7617.46	4.94131e+07	    120984	2.75103e+08	 0.0136288	   18.2354
	    3148.3	         1	         2	   4153.57	    7614.6	4.94207e+07	    120984	2.75224e+08	 0.0136302	    18.249
	    3149.3	         1	         2	   4153.04	   7611.75	4.94283e+07	    120984	2.75345e+08	 0.0136315	   18.2626
	    3150.3	         1	         2	    4152.5	    7608.9	4.94359e+07	    120984	2.75466e+08	 0.0136329	   18.2763
	    3151.3	         1	         2	   4151.96	   7606.04	4.94436e+07	    120984	2.75587e+08	 0.0136343	   18.2899
	    3152.3	         1	         2	   4151.43	   7603.19	4.94512e+07	    120984	2.75708e+08	 0.0136356	   18.3035
	    3153.3	         1	         2	   4150.89	   7600.33	4.94588e+07	    120984	2.75829e+08	  0.013637	   18.3172
	    3154.3	         1	         2	   4150.35	   7597.47	4.94664e+07	    120985	2.7595e+08	 0.0136383	   18.3308
	    3155.3	         1	         2	   4149.82	   7594.61	4.94739e+07	    120985	2.76071e+08	 0.0136397	   18.3444
	    3156.3	         1	         2	   4149.28	   7591.74	4.94815e+07	    120985	2.76192e+08	  0.013641	   18.3581
	    3157.3	         1	         2	   4148.75	   7588.88	4.94891e+07	    120986	2.76313e+08	 0.0136424	   18.3717
	    3158.3	         1	         2	   4148.22	   7586.01	4.94967e+07	    120986	2.76434e+08	 0.0136438	   18.3854
	    3159.3	         1	         2	   4147.68	   7583.13	4.95043e+07	    120986	2.76555e+08	 0.0136451	    18.399
	    3160.3	         1	         2	   4147.15	   7580.26	4.95119e+07	    120987	2.76676e+08	 0.0136464	   18.4127
	    3161.3	         1	         2	   4146.62	   7577.38	4.95195e+07	    120987	2.76797e+08	 0.0136478	   18.4263
	    3162.3	         1	         2	   4146.08	   7574.51	4.9527e+07	    120988	2.76918e+08	 0.0136491	     18.44
	    3163.3	         1	         2	   4145.55	   7571.63	4.95346e+07	    120988	2.77039e+08	 0.0136505	   18.4536
	    3164.3	         1	         2	   4145.02	   7568.76	4.95422e+07	    120989	2.7716e+08	 0.0136518	   18.4673
	    3165.3	         1	         2	   4144.49	   7565.88	4.95497e+07	    120989	2.77281e+08	 0.0136532	   18.4809
	    3166.3	         1	         2	   4143.96	   7563.01	4.95573e+07	    120990	2.77402e+08	 0.0136545	   18.4946
	    3167.3	         1	         2	   4143.42	   7560.14	4.95649e+07	    120991	2.77523e+08	 0.0136559	   18.5082
	    3168.3	         1	         2	   4142.89	   7557.27	4.95724e+07	    120991	2.77644e+08	 0.0136572	   18.5219
	    3169.3	         1	         2	   4142.36	    7554.4	 4.958e+07	    120992	2.77765e+08	 0.0136585	   18.5355
	    3170.3	         1	         2	   4141.83	   7551.53	4.95875e+07	    120993	2.77886e+08	 0.0136599	   18.5492
	    3171.3	         1	         2	    4141.3	   7548.67	4.95951e+07	    120994	2.78007e+08	 0.0136612	   18.5629
	    3172.3	         1	         2	   4140.77	    7545.8	4.96026e+07	    120994	2.78128e+08	 0.0136625	   18.5765
	    3173.3	         1	         2	   4140.24	   7542.93	4.96102e+07	    120995	2.78249e+08	 0.0136638	   18.5902
	    3174.3	         1	         2	   4139.71	   7540.07	4.96177e+07	    120996	2.7837e+08	 0.0136651	   18.6039
	    3175.3	         1	         2	   4139.18	    7537.2	4.96252e+07	    120997	2.78491e+08	 0.0136665	   18.6175
	    3176.3	         1	         2	   4138.65	   7534.34	4.96328e+07	    120998	2.78612e+08	 0.0136678	   18.6312
	    3177.3	         1	         2	   4138.13	   7531.48	4.96403e+07	    120999	2.78733e+08	 0.0136691	   18.6449
	    3178.3	         1	         2	    4137.6	   7528.63	4.96478e+07	    121000	2.78854e+08	 0.0136704	   18.6585
	    3179.3	         1	         2	   4137.07	   7525.78	4.96554e+07	    121001	2.78975e+08	 0.0136717	   18.6722
	    3180.3	         1	         2	   4136.54	   7522.93	4.96629e+07	    121002	2.79096e+08	  0.013673	   18.6859
	    3181.3	         1	         2	   4136.02	   7520.09	4.96704e+07	    121003	2.79217e+08	 0.0136743	   18.6995
	    3182.3	         1	         2	   4135.49	   7517.25	4.96779e+07	    121004	2.79338e+08	 0.0136756	   18.7132
	    3183.3	         1	         2	   4134.96	   7514.41	4.96854e+07	    121005	2.79459e+08	 0.0136769	   18.7269
	    3184.3	         1	         2	   4134.44	   7511.57	4.96929e+07	    121006	2.7958e+08	 0.0136782	   18.7406
	    3185.3	         1	         2	   4133.91	   7508.73	4.97005e+07	    121007	2.79701e+08	 0.0136795	   18.7543
	    3186.3	         1	         2	   4133.38	   7505.89	4.9708e+07	    121008	2.79822e+08	 0.0136808	   18.7679
	    3187.3	         1	         2	   4132.86	   7503.05	4.97155e+07	    121009	2.79943e+08	 0.0136821	   18.7816
	    3188.3	         1	         2	   4132.33	   7500.21	4.9723e+07	    121011	2.80064e+08	 0.0136834	   18.7953
	    3189.3	         1	         2	    4131.8	   7497.37	4.97305e+07	    121012	2.80185e+08	 0.0136847	    18.809
	    3190.3	         1	         2	   4131.28	   7494.53	4.9738e+07	    121013	2.80306e+08	 0.0136859	   18.8227
	    3191.3	         1	         2	   4130.75	   7491.68	4.97454e+07	    121014	2.80427e+08	 0.0136872	   18.8364
	    3192.3	         1	         2	   4130.23	   7488.84	4.97529e+07	    121016	2.80548e+08	 0.0136885	   18.8501
	    3193.3	         1	         2	    4129.7	   7485.99	4.97604e+07	    121017	2.80669e+08	 0.0136898	   18.8637
	    3194.3	         1	         2	   4129.17	   7483.14	4.97679e+07	    121018	2.8079e+08	 0.0136911	   18.8774
	    3195.3	         1	         2	   4128.65	   7480.29	4.97754e+07	    121019	2.80911e+08	 0.0136923	   18.8911
	    3196.3	         1	         2	   4128.12	   7477.44	4.97829e+07	    121021	2.81032e+08	 0.0136936	   18.9048
	    3197.3	         1	         2	    4127.6	    7474.6	4.97903e+07	    121022	2.81153e+08	 0.0136949	   18.9185
	    3198.3	         1	         2	   4127.08	   7471.75	4.97978e+07	    121023	2.81274e+08	 0.0136962	   18.9322
	    3199.3	         1	         2	   4126.56	   7468.92	4.98053e+07	    121025	2.81395e+08	 0.0136975	   18.9459
	    3200.3	         1	         2	   4126.04	   7466.08	4.98127e+07	    121026	2.81516e+08	 0.0136987	   18.9596
	    3201.3	         1	         2	   4125.52	   7463.25	4.98202e+07	    121028	2.81637e+08	    0.0137	   18.9733
	    3202.3	         1	         2	      4125	   7460.42	4.98277e+07	    121029	2.81758e+08	 0.0137013	    18.987
	    3203.3	         1	         2	   4124.48	    7457.6	4.98351e+07	    121031	2.81879e+08	 0.0137025	   19.0007
	    3204.3	         1	         2	   4123.96	   7454.78	4.98426e+07	    121032	  2.82e+08	 0.0137038	   19.0144
	    3205.3	         1	         2	   4123.44	   7451.96	 4.985e+07	    121033	2.82121e+08	  0.013705	   19.0281
	    3206.3	         1	         2	   4122.92	   7449.14	4.98575e+07	    121035	2.82243e+08	 0.0137063	   19.0418
	    3207.3	         1	         2	   4122.41	   7446.32	4.98649e+07	    121037	2.82364e+08	 0.0137075	   19.0555
	    3208.3	         1	         2	   4121.89	    7443.5	4.98724e+07	    121038	2.82485e+08	 0.0137088	   19.0692
	    3209.3	         1	         2	   4121.37	   7440.68	4.98798e+07	    121040	2.82606e+08	   0.01371	    19.083
	    3210.3	         1	         2	   4120.85	   7437.86	4.98872e+07	    121041	2.82727e+08	 0.0137113	   19.0967
	    3211.3	         1	         2	   4120.33	   7435.04	4.98947e+07	    121043	2.82848e+08	 0.0137125	   19.1104
	    3212.3	         1	         2	   4119.81	   7432.23	4.99021e+07	    121044	2.82969e+08	 0.0137138	   19.1241
	    3213.3	         1	         2	   4119.29	   7429.43	4.99095e+07	    121046	2.8309e+08	  0.013715	   19.1378
	    3214.3	         1	         2	   4118.77	   7426.65	4.9917e+07	    121048	2.83211e+08	 0.0137163	   19.1515
	    3215.3	         1	         2	   4118.25	   7423.88	4.99244e+07	    121050	2.83332e+08	 0.0137175	   19.1652
	    3216.3	         1	         2	   4117.73	   7421.12	4.99318e+07	    121052	2.83453e+08	 0.0137187	    19.179
	    3217.3	         1	         2	   4117.22	   7418.36	4.99392e+07	    121054	2.83574e+08	 0.0137199	   19.1927
	    3218.3	         1	         2	    4116.7	    7415.6	4.99467e+07	    121056	2.83695e+08	 0.0137211	   19.2064
	    3219.3	         1	         2	   4116.18	   7412.84	4.99541e+07	    121058	2.83816e+08	 0.0137223	   19.2201
	    3220.3	         1	         2	   4115.66	   7410.08	4.99615e+07	    121061	2.83937e+08	 0.0137235	   19.2338
	    3221.3	         1	         2	   4115.14	   7407.31	4.99689e+07	    121063	2.84058e+08	 0.0137247	   19.2476
	    3222.3	         1	         2	   4114.62	   7404.53	4.99763e+07	    121066	2.84179e+08	 0.0137259	   19.2613
	    3223.3	         1	         1	    4114.1	   7401.76	4.99837e+07	    121068	 2.843e+08	  0.013727	    19.275
	    3224.3	         1	         2	   4113.59	   7398.98	4.99911e+07	    121071	2.84421e+08	 0.0137282	   19.2887
	    3225.3	         1	         1	   4113.07	   7396.18	4.99985e+07	    121073	2.84543e+08	 0.0137294	   19.3025
	    3226.3	         1	         1	   4112.55	   7393.39	5.00059e+07	    121076	2.84664e+08	 0.0137306	   19.3162
	    3227.3	         1	         1	   4112.04	   7390.59	5.00133e+07	    121079	2.84785e+08	 0.0137318	   19.3299
	    3228.3	         1	         1	   4111.52	   7387.79	5.00207e+07	    121082	2.84906e+08	  0.013733	   19.3437
	    3229.3	         1	         1	   4111.01	   7384.99	5.0028e+07	    121084	2.85027e+08	 0.0137341	   19.3574
	    3230.3	         1	         1	   4110.49	   7382.18	5.00354e+07	    121087	2.85148e+08	 0.0137353	   19.3711
	    3231.3	         1	         1	   4109.97	   7379.37	5.00428e+07	    121090	2.85269e+08	 0.0137365	   19.3849
	    3232.3	         1	         1	   4109.46	   7376.56	5.00502e+07	    121093	2.8539e+08	 0.0137377	   19.3986
	    3233.3	         1	         1	   4108.94	   7373.74	5.00576e+07	    121096	2.85511e+08	 0.0137388	   19.4124
	    3234.3	         1	         1	   4108.43	   7370.92	5.00649e+07	    121099	2.85632e+08	   0.01374	   19.4261
	    3235.3	         1	         1	   4107.91	    7368.1	5.00723e+07	    121103	2.85753e+08	 0.0137412	   19.4398
	    3236.3	         1	         1	    4107.4	   7365.28	5.00797e+07	    121106	2.85875e+08	 0.0137424	   19.4536
	    3237.3	         1	         1	   4106.89	   7362.45	5.0087e+07	    121109	2.85996e+08	 0.0137435	   19.4673
	    3238.3	         1	         1	   4106.38	   7359.62	5.00944e+07	    121112	2.86117e+08	 0.0137447	   19.4811
	    3239.3	         1	         1	   4105.86	   7356.78	5.01017e+07	    121115	2.86238e+08	 0.0137459	   19.4948
	    3240.3	         1	         1	   4105.35	   7353.94	5.01091e+07	    121119	2.86359e+08	  0.013747	   19.5086
	    3241.3	         1	         1	   4104.84	    7351.1	5.01164e+07	    121122	2.8648e+08	 0.0137482	   19.5223
	    3242.3	         1	         1	   4104.33	   7348.26	5.01238e+07	    121125	2.86601e+08	 0.0137494	   19.5361
	    3243.3	         1	         1	   4103.82	   7345.41	5.01311e+07	    121129	2.86722e+08	 0.0137505	   19.5498
	    3244.3	         1	         1	    4103.3	   7342.56	5.01385e+07	    121132	2.86843e+08	 0.0137517	   19.5636
	    3245.3	         1	         1	   4102.79	   7339.71	5.01458e+07	    121135	2.86965e+08	 0.0137529	   19.5773
	    3246.3	         1	         1	   4102.29	   7336.86	5.01532e+07	    121139	2.87086e+08	 0.0137541	   19.5911
	    3247.3	         1	         1	   4101.78	   7334.01	5.01605e+07	    121142	2.87207e+08	 0.0137552	   19.6048
	    3248.3	         1	         1	   4101.27	   7331.15	5.01678e+07	    121146	2.87328e+08	 0.0137564	   19.6186
	    3249.3	         1	         1	   4100.76	    7328.3	5.01751e+07	    121149	2.87449e+08	 0.0137576	   19.6323
	    3250.3	         1	         1	   4100.26	   7325.45	5.01825e+07	    121153	2.8757e+08	 0.0137587	   19.6461
	    3251.3	         1	         1	   4099.75	    7322.6	5.01898e+07	    121156	2.87691e+08	 0.0137599	   19.6599
	    3252.3	         1	         1	   4099.24	   7319.76	5.01971e+07	    121160	2.87813e+08	  0.013761	   19.6736
	    3253.3	         1	         1	   4098.73	   7316.91	5.02044e+07	    121163	2.87934e+08	 0.0137622	   19.6874
	    3254.3	         1	         1	   4098.23	   7314.07	5.02117e+07	    121167	2.88055e+08	 0.0137634	   19.7011
	    3255.3	         1	         1	   4097.73	   7311.22	5.02191e+07	    121171	2.88176e+08	 0.0137645	   19.7149
	    3256.3	         1	         1	   4097.23	   7308.38	5.02264e+07	    121174	2.88297e+08	 0.0137656	   19.7287
	    3257.3	         1	         1	   4096.73	   7305.53	5.02337e+07	    121178	2.88419e+08	 0.0137668	   19.7424
	    3258.3	         1	         1	   4096.22	   7302.69	5.0241e+07	    121182	2.8854e+08	  0.013768	   19.7562
	    3259.3	         1	         1	   4095.72	   7299.84	5.02483e+07	    121185	2.88661e+08	 0.0137691	     19.77
	    3260.3	         1	         1	   4095.22	   7296.99	5.02556e+07	    121189	2.88782e+08	 0.0137703	   19.7837
	    3261.3	         1	         1	   4094.72	   7294.14	5.02629e+07	    121193	2.88903e+08	 0.0137714	   19.7975
	    3262.3	         1	         1	   4094.22	   7291.29	5.02702e+07	    121197	2.89024e+08	 0.0137725	   19.8113
	    3263.3	         1	         1	   4093.71	   7288.43	5.02774e+07	    121201	2.89146e+08	 0.0137737	   19.8251
	    3264.3	         1	         1	   4093.21	   7285.57	5.02847e+07	    121204	2.89267e+08	 0.0137748	   19.8388
	    3265.3	         1	         1	   4092.71	   7282.72	5.0292e+07	    121208	2.89388e+08	  0.013776	   19.8526
	    3266.3	         1	         1	   4092.21	   7279.85	5.02993e+07	    121212	2.89509e+08	 0.0137771	   19.8664
	    3267.3	         1	         1	   4091.71	   7276.99	5.03066e+07	    121216	2.8963e+08	 0.0137783	   19.8802
	    3268.3	         1	         1	   4091.21	   7274.13	5.03138e+07	    121220	2.89752e+08	 0.0137794	   19.8939
	    3269.3	         1	         1	    4090.7	   7271.26	5.03211e+07	    121224	2.89873e+08	 0.0137806	   19.9077
	    3270.3	         1	         1	    4090.2	   7268.39	5.03284e+07	    121227	2.89994e+08	 0.0137817	   19.9215
	    3271.3	         1	         1	    4089.7	   7265.52	5.03356e+07	    121231	2.90115e+08	 0.0137828	   19.9353
	    3272.3	         1	         1	    4089.2	   7262.64	5.03429e+07	    121235	2.90237e+08	  0.013784	   19.9491
	    3273.3	         1	         1	    4088.7	   7259.77	5.03502e+07	    121239	2.90358e+08	 0.0137851	   19.9629
	    3274.3	         1	         1	   4088.19	   7256.89	5.03574e+07	    121243	2.90479e+08	 0.0137863	   19.9766
	    3275.3	         1	         1	   4087.69	   7254.01	5.03647e+07	    121247	 2.906e+08	 0.0137874	   19.9904
	    3276.3	         1	         1	   4087.19	   7251.13	5.03719e+07	    121251	2.90722e+08	 0.0137886	   20.0042
	    3277.3	         1	         1	   4086.69	   7248.24	5.03792e+07	    121254	2.90843e+08	 0.0137897	    20.018
	    3278.3	         1	         1	   4086.19	   7245.36	5.03864e+07	    121258	2.90964e+08	 0.0137909	   20.0318
	    3279.3	         1	         1	   4085.69	   7242.47	5.03937e+07	    121262	2.91085e+08	  0.013792	   20.0456
	    3280.3	         1	         1	   4085.19	   7239.59	5.04009e+07	    121266	2.91207e+08	 0.0137932	   20.0594
	    3281.3	         1	         1	   4084.69	    7236.7	5.04081e+07	    121270	2.91328e+08	 0.0137943	   20.0732
	    3282.3	         1	         1	   4084.19	   7233.81	5.04154e+07	    121274	2.91449e+08	 0.0137955	    20.087
	    3283.3	         1	         1	   4083.69	   7230.93	5.04226e+07	    121277	2.9157e+08	 0.0137966	   20.1008
	    3284.3	         1	         1	    4083.2	   7228.04	5.04298e+07	    121281	2.91692e+08	 0.0137978	   20.1146
	    3285.3	         1	         1	    4082.7	   7225.15	5.04371e+07	    121285	2.91813e+08	 0.0137989	   20.1284
	    3286.3	         1	         1	    4082.2	   7222.27	5.04443e+07	    121289	2.91934e+08	    0.0138	   20.1422
	    3287.3	         1	         1	   4081.71	   7219.38	5.04515e+07	    121293	2.92056e+08	 0.0138012	    20.156
	    3288.3	         1	         1	   4081.21	   7216.49	5.04587e+07	    121296	2.92177e+08	 0.0138023	   20.1698
	    3289.3	         1	         1	   4080.71	   7213.61	5.04659e+07	    121300	2.92298e+08	 0.0138035	   20.1836
	   3290.25	         1	         1	   4080.24	   7210.77	5.04728e+07	    121305	2.92413e+08	 0.0138047	   20.1967
	   3290.35	         1	         1	   4080.19	   7208.75	5.04735e+07	    121320	2.92426e+08	 0.0138072	   20.1981
	   3290.65	         1	         1	   4080.04	   7208.33	5.04757e+07	    121318	2.92462e+08	  0.013807	   20.2022
	   3291.55	         1	         1	   4079.59	   7207.01	5.04822e+07	    121310	2.92571e+08	 0.0138063	   20.2146
	   3292.55	         1	         2	   4079.09	   7204.31	5.04894e+07	    121312	2.92692e+08	 0.0138071	   20.2285
	   3293.55	         1	         1	    4078.6	    7201.4	5.04966e+07	    121316	2.92814e+08	 0.0138083	   20.2423
	   3294.55	         1	         2	    4078.1	   7198.49	5.05038e+07	    121320	2.92935e+08	 0.0138095	   20.2561
	   3295.55	         1	         1	    4077.6	    7195.6	5.0511e+07	    121323	2.93056e+08	 0.0138106	   20.2699
	   3296.55	         1	         1	    4077.1	   7192.71	5.05181e+07	    121327	2.93178e+08	 0.0138118	   20.2837
	   3297.55	         1	         1	   4076.61	   7189.82	5.05253e+07	    121331	2.93299e+08	 0.0138129	   20.2975
	   3298.55	         1	         2	   4076.12	   7186.93	5.05325e+07	    121334	2.9342e+08	 0.0138141	   20.3113
